game,team,difficulty,formation,lineup
Konyaspor vs. Kayserispor - Saturday October 23 - 2021,Kayserispor,hard,4-2-3-1,JR.;BULUT;HOSSEINI;KOLOVETSIOS;SUBASI;ATTAMAH;UZODIMMA;BASSAN;MENSAH;THIAM;GAVRANOVIC
Fenerbahce vs. Fatih Karagumruk - Sunday May 15 - 2022,Fenerbahce,easy,4-2-3-1,BAYINDIR;SANGARE;AZIZ;TISSERAND;KADIOGLU;ZAJC;GUSTAVO;OSAYI-SAMUEL;KAHVECI;ROSSI;DURSUN
Fenerbahce vs. Fatih Karagumruk - Sunday May 15 - 2022,Fatih Karagumruk,hard,4-2-3-1,VIVIANO;BIRASCHI;BEKAROGLU;LUCKASSEN;ERKIN;BIGLIA;BISTROVIC;MOR;BORINI;MUSA;PESIC
Ankaragucu vs. Istanbul Basaksehir - Saturday October 1 - 2022,Ankaragucu,hard,4-1-4-1,AKKAN;CEYLAN;RADAKOVIC;MUJAKIC;GURELER;CIGERCI;KILINC;ANTALYALI;MOREIRA;BERIDZE;SOWE
Ankaragucu vs. Istanbul Basaksehir - Saturday October 1 - 2022,Basaksehir,easy,4-3-3,BABACAN;SAHINER;NDAYISHIMIYE;TOUBA;KALDIRIM;ALEKSIC;BIGLIA;OZCAN;TRAORE;OKAKA;CHOUIAR
Adana Demirspor vs. Gaziantep FK - Sunday May 12 - 2024,Adana Demirspor,hard,4-2-3-1,MAQOMEDOVIC;COKCALIS;MANEV;GRAVILLON;MOHAMMADI;AYDOGAN;MICHUT;MENDOZA;MAESTRO;ERDOGAN;BALOTELLI
Adana Demirspor vs. Gaziantep FK - Sunday May 12 - 2024,Gaziantep FK,hard,4-3-3,NITA;M'BAKATA;ERSOY;DJILOBODJI;ESKIHELLAC;OZCICEK;NKOULOU;MAXIM;MARKOVIC;DRAGUS;GRADEL
Samsunspor vs. Besiktas - Sunday November 26 - 2023,Samsunspor,hard,4-2-3-1,KOCUK;YAVRU;SATKA;DRONGELEN;GONUL;BENNASSER;ANTALYALI;HOLSE;NTCHAM;KILINC;MOUANDILMADJI
Samsunspor vs. Besiktas - Sunday November 26 - 2023,Besiktas,easy,4-1-4-1,GUNOK;ROSIER;UYSAL;COLLEY;MASUAKU;HADZIAHMETOVIC;BULUT;FERNANDES;OXLADE-CHAMBERLAIN;TOSUN;MULEKA
Pendikspor vs. Galatasaray - Saturday December 2 - 2023,Pendikspor,hard,4-2-3-1,CANPOLAT;ASAN;SULUNGOZ;WELINTON;SEQUEIRA;LUSAMBA;VUKOVIC;AKBUNAR;ROMERO;KAYA;YARDIMCI
Pendikspor vs. Galatasaray - Saturday December 2 - 2023,Galatasaray,easy,4-2-3-1,MUSLERA;BOEY;NELSSON;AYHAN;KARATAS;OLIVEIRA;TORREIRA;TETE;ZIYECH;AKTURKOGLU;ICARDI
Alanyaspor vs. Adana Demirspor - Saturday December 18 - 2021,Alanyaspor,hard,4-2-3-1,KIRINTILI;JUANFRAN;AWAZIEM;MEVLJA;BINGOL;AKSOY;GUNES;KARACA;NOVAIS;PEREIRA;DIEDHIOU
Alanyaspor vs. Adana Demirspor - Saturday December 18 - 2021,Adana Demirspor,hard,4-2-3-1,MURIC;SVENSSON;AKAYDIN;SANUC;KANAK;INLER;STAMBOULI;AKGUN;BJARNASON;VARGAS;BALOTELLI
Hatayspor vs. Kasimpasa - Sunday February 5 - 2023,Hatayspor,hard,4-3-2-1,KARDESLER;ALICI;BEKAROGLU;YILMAZ;AKSOY;AABID;BOUDJEMAA;KANAK;KAABI;DUDZIAK;LUIS
Hatayspor vs. Kasimpasa - Sunday February 5 - 2023,Kasimpasa,hard,4-3-3,CANPOLAT;FABIANO;SERBEST;DONK;OZCAN;EYSSERIC;TIRPAN;HAJRADINOVIC;OUANNES;FALL;CHOUIAR
Istanbulspor vs. Fenerbahce - Sunday January 7 - 2024,Istanbulspor,hard,4-3-3,ARDA;DUHANEY;ERDOGAN;YESIL;YASAR;SARIKAYA;VOROBJOVAS;LOSHAJ;NDAO;ETHEMI;JACKSON
Istanbulspor vs. Fenerbahce - Sunday January 7 - 2024,Fenerbahce,easy,4-2-3-1,LIVAKOVIC;MULDUR;AZIZ;OOSTERWOLDE;KADIOGLU;CRESPO;YUKSEK;UNDER;SZYMANSKI;TADIC;DZEKO
Istanbul Basaksehir vs. Fenerbahce - Wednesday April 19 - 2023,Basaksehir,easy,4-2-3-1,SENGEZER;SAHINER;DUARTE;TOUBA;LIMA;BIGLIA;TEKDEMIR;TURUC;ALEKSIC;SZYSZ;FIGUEIREDO
Istanbul Basaksehir vs. Fenerbahce - Wednesday April 19 - 2023,Fenerbahce,easy,4-1-3-2,EGRIBAYAT;KADIOGLU;AKAYDIN;SZALAI;OOSTERWOLDE;ARAO;KAHVECI;CRESPO;ROSSI;GULER;VALENCIA
Hatayspor vs. Pendikspor - Saturday January 13 - 2024,Hatayspor,hard,4-3-3,KARDESLER;COREKCI;KILAMA;MAKSIMOVIC;GHOULAM;HODZIC;SAGLAM;ABURJANIA;BEYAZ;DADASOV;RIVAS
Hatayspor vs. Pendikspor - Saturday January 13 - 2024,Pendikspor,hard,4-2-3-1,CANPOLAT;ASAN;SULUNGOZ;OZTURK;TASDEMIR;MIDTSJO;AKDAG;DIABY;KAYA;AKBUNAR;YARDIMCI
Kasimpasa vs. Adana Demirspor - Sunday September 24 - 2023,Kasimpasa,hard,4-2-3-1,GIANNIOTIS;WINCK;OMERUO;CIFTPINAR;OZCAN;GUL;KARA;OUANNES;HAJRADINOVIC;GOMIS;NGOY
Kasimpasa vs. Adana Demirspor - Sunday September 24 - 2023,Adana Demirspor,hard,4-2-3-1,OZBIR;SVENSSON;GRAVILLON;GULER;RODRIGUES;AKBABA;STAMBOULI;SARI;BELHANDA;ERDOGAN;NIANG
Umraniyespor vs. Kasimpasa - Saturday September 17 - 2022,Umraniyespor,hard,4-1-4-1,OZDEMIR;GOKSU;SACKEY;GLUMAC;LENJANI;YILMAZ;GERALDO;GURBULAK;AVOUNOU;GHEORGHE;NAYIR
Umraniyespor vs. Kasimpasa - Saturday September 17 - 2022,Kasimpasa,hard,4-1-4-1,TASKIRAN;HADERGJONAJ;BRUMA;CIFTPINAR;OUANNES;TIRPAN;FALL;HAJRADINOVIC;EYSSERIC;CELINA;BAHOKEN
Besiktas vs. Alanyaspor - Friday January 27 - 2023,Besiktas,easy,4-2-3-1,GUNOK;BINGOL;WELINTON;SANUC;MASUAKU;UCAN;FERNANDES;MULEKA;ALLI;TOSUN;ABOUBAKAR
Besiktas vs. Alanyaspor - Friday January 27 - 2023,Alanyaspor,hard,3-4-3,RUNARSSON;BAYIR;FER;AKSOY;CANDEIAS;GUNES;LUSAMBA;FERHAT;KARACA;CAVALEIRO;KOKA
Sivasspor vs. Istanbul Basaksehir - Sunday April 10 - 2022,Sivasspor,hard,4-3-3,VURAL;OGUZ;GOUTAS;OSMANPASA;CIFTCI;ARSLAN;ULVESTAD;FAJR;YESILYURT;YATABARE;GRADEL
Sivasspor vs. Istanbul Basaksehir - Sunday April 10 - 2022,Basaksehir,easy,4-1-4-1,BABACAN;CAICARA;DUARTE;EPUREANU;LIMA;CIGERCI;TURUC;TEKDEMIR;ALEKSIC;TREZEGUET;OKAKA
Konyaspor vs. Adana Demirspor - Wednesday April 19 - 2023,Konyaspor,hard,4-2-3-1,SEHIC;OGUZ;YAZGILI;CALVO;SITYA;DIKMEN;BOUCHALAKIS;MADATOV;POZUELO;MORENO;DIOUF
Konyaspor vs. Adana Demirspor - Wednesday April 19 - 2023,Adana Demirspor,hard,4-4-2,OZBIR;SVENSSON;CETIN;MOREL;RODRIGUES;AKINTOLA;STAMBOULI;NDIAYE;ONYEKURU;AKBABA;NDIAYE
Altay vs. Goztepe - Friday September 17 - 2021,Altay,hard,4-2-3-1,LIS;KARAYEL;THIAM;AKCA;NADERI;POKO;YILDIRIM;KAPPEL;THACIANO;RODRIGUEZ;BAMBA
Altay vs. Goztepe - Friday September 17 - 2021,Goztepe,hard,4-3-3,EGRIBAYAT;ALICI;ARSLANAGIC;DEMIRTAPA;EMIR;TIJANIC;NWOBODO;AYDOGDU;AKBUNAR;NDIAYE;LOURENCY
Giresunspor vs. Yeni Malatyaspor - Saturday November 20 - 2021,Giresunspor,hard,4-2-3-1,KOCUK;YAVRU;DIARRA;PEREZ;BEHICH;PELUPESSY;FLAVIO;SULEYMANOV;DIABATE;JUNIOR;DOUKARA
Giresunspor vs. Yeni Malatyaspor - Saturday November 20 - 2021,Yeni Malatyaspor,hard,3-1-4-2,OZBIR;HADDADI;CIFTPINAR;KAYA;AABID;ESKIHELLAC;MALLAN;CHOUIAR;HAFEZ;BUYUK;KANATSIZKUS
Kasimpasa vs. Gaziantep FK - Sunday April 3 - 2022,Kasimpasa,hard,4-1-4-1,TASKIRAN;HADERGJONAJ;SPAJIC;SERBEST;OUANNES;AABID;MULEKA;HAJRADINOVIC;EYSSERIC;ENGIN;BOZOK
Kasimpasa vs. Gaziantep FK - Sunday April 3 - 2022,Gaziantep FK,hard,3-5-2,GUVENC;DJILOBODJI;CAULKER;TOSCA;KITSIOU;SOYALP;ERDOGAN;NIYAZ;SAGAL;FIGUEIREDO;DEMIR
Konyaspor vs. Trabzonspor - Wednesday April 3 - 2024,Konyaspor,hard,4-2-3-1,SLOWIK;YAZGILI;DAMJANOVIC;HADEBE;SITYA;DIKMEN;NZONZI;NDAO;CICALDAU;ULGUN;CIKALLESHI
Konyaspor vs. Trabzonspor - Wednesday April 3 - 2024,Trabzonspor,easy,4-2-3-1,CAKIR;MEUNIER;MENDY;DENSWIL;ELMALI;OZDEMIR;GUNES;VISCA;BARDHI;TREZEGUET;PEPE
Hatayspor vs. Fenerbahce - Saturday March 2 - 2024,Hatayspor,hard,4-2-3-1,KARDESLER;ALICI;MAKSIMOVIC;YILMAZ;GHOULAM;MASSANGA;BOUDJEMAA;DELE-BASHIRU;PEDRO;RIVAS;DERVISOGLU
Hatayspor vs. Fenerbahce - Saturday March 2 - 2024,Fenerbahce,easy,4-2-3-1,LIVAKOVIC;OSAYI-SAMUEL;BECAO;SOYUNCU;KADIOGLU;YUKSEK;YANDAS;UNDER;SZYMANSKI;TADIC;DZEKO
Antalyaspor vs. Istanbulspor - Saturday February 17 - 2024,Antalyaspor,hard,4-1-4-1,LEITE;BALCI;SARI;OZTURK;VURAL;KALUZINSKI;STREEK;SARIC;SAFOURI;BYTYQI;BUKSA
Antalyaspor vs. Istanbulspor - Saturday February 17 - 2024,Istanbulspor,hard,5-3-2,ARDA;SAMBISSA;YESIL;DELI;COLY;YASAR;TEMEL;VOROBJOVAS;JACKSON;MENDY;GULTEKIN
Kasimpasa vs. Samsunspor - Saturday April 27 - 2024,Kasimpasa,hard,4-1-4-1,GIANNIOTIS;WINCK;POROZO;OZCAN;OUANNES;GUL;FALL;HAJRADINOVIC;KARA;NGOY;COSTA
Kasimpasa vs. Samsunspor - Saturday April 27 - 2024,Samsunspor,hard,4-2-3-1,KOCUK;YAVRU;OZTURK;DRONGELEN;BOLA;BENNASSER;TAIT;HOLSE;ANTALYALI;KILINC;MOUANDILMADJI
Alanyaspor vs. Fenerbahce - Sunday March 19 - 2023,Alanyaspor,hard,4-2-3-1,RUNARSSON;CANDEIAS;BAYIR;RASSOUL;OZDEMIR;GUNES;LUSAMBA;KARACA;BEKIROGLU;CAVALEIRO;KOULOURIS
Alanyaspor vs. Fenerbahce - Sunday March 19 - 2023,Fenerbahce,easy,4-4-2,BAYINDIR;KADIOGLU;AKAYDIN;HENRIQUE;OOSTERWOLDE;ROSSI;ARAO;YUKSEK;KAHVECI;PEDRO;VALENCIA
Sivasspor vs. Besiktas - Saturday February 4 - 2023,Sivasspor,hard,4-3-3,VURAL;YESILYURT;GOUTAS;OSMANPASA;CIFTCI;ARSLAN;COFIE;CHARISIS;SAIZ;CAICEDO;GRADEL
Sivasspor vs. Besiktas - Saturday February 4 - 2023,Besiktas,easy,4-2-3-1,GUNOK;ROSIER;WELINTON;SAISS;MASUAKU;BINGOL;UYSAL;TOSUN;HADZIAHMETOVIC;N'KOUDOU;ABOUBAKAR
Kasimpasa vs. Adana Demirspor - Sunday April 17 - 2022,Kasimpasa,hard,4-1-4-1,TASKIRAN;HADERGJONAJ;DONK;SERBEST;ELMALI;HASPOLAT;FALL;HAJRADINOVIC;TORUN;OUANNES;MULEKA
Kasimpasa vs. Adana Demirspor - Sunday April 17 - 2022,Adana Demirspor,hard,4-2-3-1,MURIC;SVENSSON;AKAYDIN;SANUC;RASSOUL;INLER;STAMBOULI;AKGUN;BELHANDA;VARGAS;BALOTELLI
Galatasaray vs. Adana Demirspor - Friday December 8 - 2023,Galatasaray,easy,4-2-3-1,MUSLERA;BOEY;NELSSON;BARDAKCI;YILMAZ;DEMIRBAY;TORREIRA;TETE;MERTENS;AKTURKOGLU;ICARDI
Galatasaray vs. Adana Demirspor - Friday December 8 - 2023,Adana Demirspor,hard,4-2-3-1,MAQOMEDOVIC;SVENSSON;GULER;CISSE;ERDOGAN;AKBABA;NDIAYE;SARI;BELHANDA;NANI;NIANG
Giresunspor vs. Adana Demirspor - Friday April 29 - 2022,Giresunspor,hard,4-2-3-1,KOCUK;BILAZER;PICINCIOL;PEREZ;BEHICH;TRAORE;FLAVIO;JUNIOR;CHIQUINHO;DIABATE;NAYIR
Giresunspor vs. Adana Demirspor - Friday April 29 - 2022,Adana Demirspor,hard,4-2-3-1,MURIC;SVENSSON;AKAYDIN;SANUC;RASSOUL;INLER;KURT;AKGUN;BJARNASON;VARGAS;ASSOMBALONGA
Yeni Malatyaspor vs. Fenerbahce - Saturday May 21 - 2022,Yeni Malatyaspor,hard,4-2-3-1,DAMLU;BASDAS;AWUKU;CAMPI;HAFEZ;NSHIMIRIMANA;MUJDE;ESKIHELLAC;CAGIRAN;TANIS;OSMAN
Yeni Malatyaspor vs. Fenerbahce - Saturday May 21 - 2022,Fenerbahce,easy,4-2-3-1,BAYINDIR;KADIOGLU;AZIZ;TISSERAND;NOVAK;GUSTAVO;ZAJC;KAHVECI;YANDAS;ROSSI;DURSUN
Samsunspor vs. Adana Demirspor - Saturday April 20 - 2024,Samsunspor,hard,4-2-3-1,KOCUK;YAVRU;OZTURK;DRONGELEN;GONUL;BENNASSER;ANTALYALI;MUJA;NTCHAM;KILINC;MOUANDILMADJI
Samsunspor vs. Adana Demirspor - Saturday April 20 - 2024,Adana Demirspor,hard,4-2-3-1,MAQOMEDOVIC;ATAL;GRAVILLON;GULER;MOHAMMADI;AKBABA;MAESTRO;SARI;MENDOZA;ERDOGAN;BALOTELLI
Fatih Karagumruk vs. Konyaspor - Friday March 15 - 2024,Fatih Karagumruk,hard,4-2-3-1,SIRIGU;SANGARE;BIRASCHI;DURSUN;MERCAN;ROHDEN;KOURMPELIS;KELES;EYSSERIC;YALCIN;LASAGNA
Fatih Karagumruk vs. Konyaspor - Friday March 15 - 2024,Konyaspor,hard,4-2-3-1,SLOWIK;OGUZ;YAZGILI;HADEBE;SITYA;DIKMEN;NZONZI;NDAO;CICALDAU;MORENO;CIKALLESHI
Alanyaspor vs. Kasimpasa - Thursday September 23 - 2021,Alanyaspor,hard,4-2-3-1,KIRINTILI;JUANFRAN;AWAZIEM;MILUNOVIC;BORJA;AKSOY;GUNES;KARACA;AKBABA;PEREIRA;DIEDHIOU
Alanyaspor vs. Kasimpasa - Thursday September 23 - 2021,Kasimpasa,hard,4-2-3-1,TASKIRAN;YILDIRIM;BRUMA;BRECKA;ELMALI;SADIKU;SERBEST;ERDOGAN;TRAVNIK;EYSSERIC;BOZOK
Yeni Malatyaspor vs. Kasimpasa - Saturday March 19 - 2022,Yeni Malatyaspor,hard,4-1-4-1,OZBIR;ZEFFANE;CIFTPINAR;CAMPI;HADDADI;AZUBUIKE;ESKIHELLAC;DONSAH;CAGIRAN;DICKO;TETTEH
Yeni Malatyaspor vs. Kasimpasa - Saturday March 19 - 2022,Kasimpasa,hard,4-1-4-1,TASKIRAN;HADERGJONAJ;DONK;SPAJIC;OUANNES;HASPOLAT;MULEKA;HAJRADINOVIC;EYSSERIC;MABIL;BOZOK
Umraniyespor vs. Hatayspor - Tuesday January 3 - 2023,Umraniyespor,hard,4-3-3,KIRINTILI;POPOV;SANTOS;GLUMAC;ATASAYAR;GURBULAK;SACKEY;AVOUNOU;GHEORGHE;NAYIR;VALLE
Umraniyespor vs. Hatayspor - Tuesday January 3 - 2023,Hatayspor,hard,4-2-3-1,KARDESLER;COREKCI;VRANJES;FALETTE;KANAK;ERGUN;AABID;KAABI;RIBEIRO;LOBZHANIDZE;YILDIRIM
Rizespor vs. Altay - Tuesday September 21 - 2021,Rizespor,hard,4-2-3-1,AKKAN;BAIANO;GONUL;HOLMEN;TOPCU;PHIRI;DABO;BOLDRIN;POTUK;BOLASIE;HUMMET
Rizespor vs. Altay - Tuesday September 21 - 2021,Altay,hard,4-4-1-1,LIS;KARAYEL;BJORKANDER;AKCA;NADERI;KAPPEL;THIAM;YILDIRIM;CELENK;THACIANO;BAMBA
Giresunspor vs. Trabzonspor - Sunday August 29 - 2021,Giresunspor,hard,4-1-4-1,KOCUK;YAVRU;DOUGLAS;PEREZ;BEHICH;PELUPESSY;JUNIOR;DIABATE;FLAVIO;TASDEMIR;NAYIR
Giresunspor vs. Trabzonspor - Sunday August 29 - 2021,Trabzonspor,easy,4-2-3-1,CAKIR;ASAN;IE;HUGO;KOYBASI;OZDEMIR;HAMSIK;OMUR;BAKASETAS;NWAKAEME;DJANINY
Galatasaray vs. Giresunspor - Saturday January 8 - 2022,Galatasaray,easy,4-2-3-1,CIPE;BOEY;ARSLAN;NELSSON;BAYRAM;KUTLU;CICALDAU;KILINC;MORUTAN;BABEL;DERVISOGLU
Galatasaray vs. Giresunspor - Saturday January 8 - 2022,Giresunspor,hard,4-1-4-1,KOCUK;BILAZER;PICINCIOL;PEREZ;BEHICH;PELUPESSY;SULEYMANOV;YAVRU;FLAVIO;JUNIOR;BALDE
Adana Demirspor vs. Fatih Karagumruk - Saturday January 22 - 2022,Adana Demirspor,hard,4-4-2,MURIC;SVENSSON;AKAYDIN;SANUC;KANAK;AKGUN;INLER;STAMBOULI;VARGAS;BELHANDA;ASSOMBALONGA
Adana Demirspor vs. Fatih Karagumruk - Saturday January 22 - 2022,Fatih Karagumruk,hard,4-2-3-1,VIVIANO;DURSUN;BIRASCHI;BEKAROGLU;BALKOVEC;BISTROVIC;BIGLIA;MOR;DURMAZ;KARAMOH;BORINI
Giresunspor vs. Hatayspor - Saturday December 25 - 2021,Giresunspor,hard,4-2-3-1,KOCUK;YAVRU;DIARRA;PEREZ;BEHICH;TRAORE;FLAVIO;SULEYMANOV;DIABATE;JUNIOR;BALDE
Giresunspor vs. Hatayspor - Saturday December 25 - 2021,Hatayspor,hard,4-1-4-1,MUNIR;POPOV;SACKEY;OKSUZ;FALETTE;ERGUN;BAS;TRAORE;RIBEIRO;KAABI;DIOUF
Hatayspor vs. Giresunspor - Saturday December 24 - 2022,Hatayspor,hard,4-2-3-1,KARDESLER;COREKCI;VRANJES;OKSUZ;ADEKUGBE;ERGUN;CAGIRAN;KAABI;RIBEIRO;LOBZHANIDZE;LUIS
Hatayspor vs. Giresunspor - Saturday December 24 - 2022,Giresunspor,hard,4-2-2-2,PIRI;BILAZER;SAGLAM;SEVEN;ULUDAG;MEJIA;CAMPUZANO;JUNIOR;SAINZ;BAJIC;KUWAS
Konyaspor vs. Alanyaspor - Sunday December 25 - 2022,Konyaspor,hard,4-1-4-1,SEHIC;OGUZ;DEMIRBAG;CALVO;SITYA;HADZIAHMETOVIC;MICHALAK;PAVICIC;DIKMEN;BYTYQI;DEMIR
Konyaspor vs. Alanyaspor - Sunday December 25 - 2022,Alanyaspor,hard,3-4-1-2,RUNARSSON;AKSOY;FER;BAYIR;PEREIRA;GUNES;LUSAMBA;FERHAT;BEKIROGLU;KOKA;AYDIN
Galatasaray vs. Altay - Saturday December 4 - 2021,Galatasaray,easy,4-4-2,MUSLERA;YEDLIN;NELSSON;MARCAO;AANHOLT;FEGHOULI;ANTALYALI;KUTLU;AKTURKOGLU;MOHAMED;DERVISOGLU
Galatasaray vs. Altay - Saturday December 4 - 2021,Altay,hard,4-2-3-1,LIS;KARAYEL;OZTURK;AKCA;KARATAS;YILDIRIM;POKO;KAPPEL;PINARES;RODRIGUEZ;BAMBA
Adana Demirspor vs. Pendikspor - Saturday September 16 - 2023,Adana Demirspor,hard,4-2-3-1,OZBIR;SVENSSON;GRAVILLON;GULER;RODRIGUES;AKBABA;STAMBOULI;SARI;BELHANDA;ERDOGAN;NIANG
Adana Demirspor vs. Pendikspor - Saturday September 16 - 2023,Pendikspor,hard,4-4-1-1,CANPOLAT;ASAN;WELINTON;RASSOUL;SEQUEIRA;THURAM;MIDTSJO;LUSAMBA;AKBUNAR;ROMERO;YARDIMCI
Besiktas vs. Alanyaspor - Thursday December 21 - 2023,Besiktas,easy,4-1-4-1,GUNOK;BULUT;AMARTEY;COLLEY;MASUAKU;HADZIAHMETOVIC;MULEKA;UCAN;OXLADE-CHAMBERLAIN;KILICSOY;TOSUN
Besiktas vs. Alanyaspor - Thursday December 21 - 2023,Alanyaspor,hard,4-2-3-1,TASKIRAN;AUGUSTO;LIMA;ALITI;BALKOVEC;RICHARD;FER;AYDIN;NOVAIS;OZDEMIR;KARACA
Gaziantep FK vs. Fenerbahce - Sunday January 14 - 2024,Gaziantep FK,hard,5-4-1,NITA;ESKIHELLAC;KIZILDAG;NKOULOU;DJILOBODJI;M'BAKATA;MARKOVIC;SOYALP;OZCICEK;MAXIM;DRAGUS
Gaziantep FK vs. Fenerbahce - Sunday January 14 - 2024,Fenerbahce,easy,4-2-3-1,LIVAKOVIC;MULDUR;AZIZ;OOSTERWOLDE;KADIOGLU;YUKSEK;FRED;UNDER;SZYMANSKI;TADIC;DZEKO
Galatasaray vs. Fatih Karagumruk - Wednesday December 20 - 2023,Galatasaray,easy,4-2-3-1,GUVENC;BOEY;NELSSON;BARDAKCI;YILMAZ;DEMIRBAY;TORREIRA;ZIYECH;MERTENS;AKTURKOGLU;ICARDI
Galatasaray vs. Fatih Karagumruk - Wednesday December 20 - 2023,Fatih Karagumruk,hard,4-2-3-1,BILGIN;VESELI;BIRASCHI;DRESEVIC;MERCAN;ROHDEN;FEGHOULI;MENDES;EYSSERIC;KELES;LASAGNA
Galatasaray vs. Konyaspor - Sunday January 7 - 2024,Galatasaray,easy,4-2-3-1,MUSLERA;AYHAN;NELSSON;BARDAKCI;YILMAZ;DEMIRBAY;NDOMBELE;ZAHA;MERTENS;AKTURKOGLU;DERVISOGLU
Galatasaray vs. Konyaspor - Sunday January 7 - 2024,Konyaspor,hard,4-2-3-1,ERTAS;YAZGILI;DEMIRBAG;CALVO;SITYA;ULGUN;DIKMEN;PRIP;CICALDAU;MORENO;OLIVEIRA
Konyaspor vs. Yeni Malatyaspor - Monday December 6 - 2021,Konyaspor,hard,4-2-3-1,SEHIC;SKUBIC;CALIK;BARDAKCI;SITYA;DIKMEN;HADZIAHMETOVIC;GURLER;CEKICI;BYTYQI;CIKALLESHI
Konyaspor vs. Yeni Malatyaspor - Monday December 6 - 2021,Yeni Malatyaspor,hard,5-4-1,OZBIR;HAFEZ;CIFTPINAR;WALLACE;KAYA;HADDADI;MALLAN;AABID;NDONG;CHOUIAR;BUYUK
Besiktas vs. Konyaspor - Monday February 19 - 2024,Besiktas,easy,4-2-3-1,GUNOK;BULUT;UYSAL;COLLEY;MASUAKU;MUSRATI;FERNANDES;RASHICA;MUCI;TOSUN;KILICSOY
Besiktas vs. Konyaspor - Monday February 19 - 2024,Konyaspor,hard,4-2-3-1,SLOWIK;OGUZ;YAZGILI;DAMJANOVIC;SITYA;DIKMEN;NZONZI;PRIP;CICALDAU;ETHEMI;CIKALLESHI
Galatasaray vs. Antalyaspor - Monday February 26 - 2024,Galatasaray,easy,4-2-3-1,MUSLERA;YILMAZ;SANCHEZ;NELSSON;KOHN;DEMIRBAY;TORREIRA;TETE;MERTENS;AKTURKOGLU;VINICIUS
Galatasaray vs. Antalyaspor - Monday February 26 - 2024,Antalyaspor,hard,4-1-4-1,LEITE;YESILYURT;SARI;OZTURK;VURAL;KALUZINSKI;STREEK;SARIC;AKYOL;LARSSON;BUKSA
Besiktas vs. Kasimpasa - Friday January 5 - 2024,Besiktas,easy,4-1-4-1,GUNOK;BULUT;UYSAL;ZAINUTDINOV;TERZI;HADZIAHMETOVIC;RASHICA;UCAN;FERNANDES;KILICSOY;MULEKA
Besiktas vs. Kasimpasa - Friday January 5 - 2024,Kasimpasa,hard,4-2-3-1,GIANNIOTIS;WINCK;AYDIN;OZCAN;OUANNES;GUL;KARA;FALL;HAJRADINOVIC;GOMIS;COSTA
Ankaragucu vs. Istanbul Basaksehir - Saturday March 16 - 2024,Ankaragucu,hard,4-2-3-1,GUNGORDU;KITSIOU;CANKAYA;MUJAKIC;ULUDAG;CIGERCI;MOREIRA;BASSOGOG;MORUTAN;CHATZIGIOVANNIS;SOWE
Ankaragucu vs. Istanbul Basaksehir - Saturday March 16 - 2024,Basaksehir,easy,4-2-3-1,SENGEZER;SAHINER;GURELER;OPOKU;LIMA;OZCAN;ERGUN;TURUC;ALEKSIC;PEREIRA;PIATEK
Fenerbahce vs. Galatasaray - Sunday January 8 - 2023Intercontinental Derby,Fenerbahce,easy,3-4-3,BAYINDIR;AZIZ;HENRIQUE;SZALAI;OSAYI-SAMUEL;CRESPO;ARAO;KADIOGLU;ROSSI;KING;BATSHUAYI
Fenerbahce vs. Galatasaray - Sunday January 8 - 2023Intercontinental Derby,Galatasaray,easy,4-2-3-1,MUSLERA;BOEY;NELSSON;BARDAKCI;DUBOIS;OLIVEIRA;KUTLU;RASHICA;MERTENS;AKTURKOGLU;YILMAZ
Adana Demirspor vs. Istanbul Basaksehir - Sunday May 26 - 2024,Adana Demirspor,hard,5-4-1,AKTAS;COKCALIS;GRAVILLON;TOKOZ;BURAK;ATAL;MENDOZA;MAESTRO;MICHUT;DEMIRBAG;AYDOGAN
Adana Demirspor vs. Istanbul Basaksehir - Sunday May 26 - 2024,Basaksehir,easy,4-1-4-1,DILMEN;KEMEN;GURELER;OPOKU;DUBOIS;ERGUN;TURUC;SAHINER;OZCAN;PEREIRA;PIATEK
Besiktas vs. Kasimpasa - Saturday January 7 - 2023,Besiktas,easy,4-4-2,GUNOK;BINGOL;WELINTON;SANUC;MASUAKU;REDMOND;FERNANDES;UCAN;N'KOUDOU;WEGHORST;TOSUN
Besiktas vs. Kasimpasa - Saturday January 7 - 2023,Kasimpasa,hard,5-3-2,TASKIRAN;HADERGJONAJ;GRAOVAC;DONK;OZCAN;OUANNES;TIRPAN;KARA;EYSSERIC;FALL;HAJRADINOVIC
Istanbulspor vs. Galatasaray - Tuesday September 26 - 2023,Istanbulspor,hard,4-4-2,JENSEN;DUHANEY;ERDOGAN;YESIL;YASAR;NDAO;LOSHAJ;RROCA;ETHEMI;MENDY;TRAORE
Istanbulspor vs. Galatasaray - Tuesday September 26 - 2023,Galatasaray,easy,4-2-3-1,MUSLERA;BOEY;AYHAN;BARDAKCI;ANGELINO;TORREIRA;DEMIRBAY;TETE;MERTENS;AKTURKOGLU;ICARDI
Sivasspor vs. Hatayspor - Sunday November 28 - 2021,Sivasspor,hard,4-3-3,VURAL;OSMANPASA;GOUTAS;CAMARA;CIFTCI;FAJR;ULVESTAD;KESGIN;HENRIQUE;YATABARE;GRADEL
Sivasspor vs. Hatayspor - Sunday November 28 - 2021,Hatayspor,hard,4-2-3-1,MUNIR;COREKCI;KURUCUK;OKSUZ;ADEKUGBE;RIBEIRO;BOUDJEMAA;LOBZHANIDZE;TRAORE;KAABI;DIOUF
