game,team,difficulty,formation,lineup,lineup_numbers,lineup_goals,lineup_assists,lineup_cards,lineup_yellow_cards,lineup_red_cards,lineup_substitutions,source_match_id
Galatasaray vs. Istanbul Buyuksehir Belediyespor - Saturday March 30 - 2013,Istanbul Buyuksehir Belediyespor,hard,4-5-1,EDUARDO;EKSIOGLU;ARAT;DEPE;GERALDES;DOKA MADUREIRA;GULPINAR;TEKDEMIR;INANC;TOM;ZENKE,1;17;2;3;18;22;4;5;6;88;32,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;1;0;0;0;1,2244107
Gaziantepspor vs. Eskisehirspor - Saturday March 30 - 2013,Eskisehirspor,hard,4-2-3-1,BOFFIN;DEDE;DIEGO ANGELO;CETIN;AKAMINKO;GUVEN;CAUSIC;ZENGIN;POTUK;KAMARA;ATES,25;4;3;76;30;8;99;10;6;15;20,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;1,0;0;0;0;0;0;0;0;1;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;1;1;0;0;0,2244109
Gaziantepspor vs. Eskisehirspor - Saturday March 30 - 2013,Gaziantepspor,hard,4-2-3-1,KARCEMARSKAS;CAN;TOKAK;BINYA;KURTULUS;HAS;MEDUNJANIN;CALIS;WILTON FIGUEIREDO;TOSUN;SERNAS,1;3;13;28;16;8;4;81;90;23;9,0;0;0;0;0;0;1;0;0;1;0,0;0;0;0;0;0;0;1;1;0;0,1;0;0;0;1;0;0;0;0;0;1,1;0;0;0;1;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,2244109
Sivasspor vs. Orduspor - Saturday March 30 - 2013,Orduspor,hard,4-1-3-2,FORNEZZI;OZTORUN;GARCIA;KAS;COKMUS;CAMDALI;STANCU;ROMERO;UMBIDES;BARRAL;KABZE,32;18;14;78;85;8;9;75;22;23;10,0;0;0;0;0;0;0;0;0;2;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;1,0;1;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;0;0,2244105
Sivasspor vs. Orduspor - Saturday March 30 - 2013,Sivasspor,hard,4-2-3-1,BORJAN;YERLIKAYA;KURT;RAJNOCH;GUVEN;BEKMEZCI;ARSLAN;CHAHECHOUHE;KILIC;GROSICKI;ENERAMO,18;58;80;33;44;8;37;92;11;10;14,0;0;0;0;0;0;1;0;0;0;1,0;0;0;0;0;0;0;1;2;0;0,0;0;1;0;0;0;0;1;0;0;0,0;0;1;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;0;0;1;0,2244105
Elazigspor vs. Genclerbirligi - Sunday March 31 - 2013,Elazigspor,hard,4-2-3-1,IVESA;AK;BAYRAK;FABIO BILICA;ALKASI;SARP;SANE;KARABULUT;YEDEK;GURLER;KALOGLU,1;4;61;58;22;16;31;21;11;67;17,0;0;0;0;0;0;1;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;1,2244103
Elazigspor vs. Genclerbirligi - Sunday March 31 - 2013,Genclerbirligi,hard,4-2-3-1,KOSE;TOSIC;DEMIR;KULUSIC;CAN;ILERI;PETROVIC;ZEC;AZOFEIFA;DURMAZ;VLEMINCKX,1;3;4;6;40;24;11;10;8;21;18,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;1;0,2244103
Fenerbahce vs. Akhisar Belediyespor - Sunday March 31 - 2013,Akhisar Belediyespor,hard,4-2-3-1,DAGLAROGLU;ATAN;DEMIROK;SONKO;EREN;ALADAG;YUCE;VARDAR;KISA;OZER;GEKAS,18;4;15;19;34;14;6;11;35;7;17,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;0;0;1;0,2244104
Fenerbahce vs. Akhisar Belediyespor - Sunday March 31 - 2013,Fenerbahce,easy,4-4-2,DEMIREL;ZIEGLER;KORKMAZ;IRTEGUN;TOPUZ;ERKIN;CRISTIAN;MEIRELES;KUYT;WEBO;SOW,1;33;2;4;38;88;16;14;11;99;7,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;1;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;1;0,2244104
Kasimpasa vs. Bursaspor - Sunday March 31 - 2013,Bursaspor,hard,4-2-3-1,TEKIN;CHRETIEN;OZTURK;AZIZ;OZBAYRAKLI;CAGIRAN;BELLUSCHI;SANLI;BATALLA;SESTAK;PINTO,12;20;38;23;22;35;5;4;10;9;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;1;0;0;0;1;1,2244087
Kasimpasa vs. Bursaspor - Sunday March 31 - 2013,Kasimpasa,hard,4-2-3-1,ISAKSSON;KAPLAN;BASDAS;AYHAN;SUME;ERNST;SERAS;HURMACI;IBRICIC;COLAK;UCHE,15;5;22;2;49;24;20;18;28;7;9,0;0;0;0;0;0;0;0;1;0;1,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;1;1;0,2244087
Trabzonspor vs. Antalyaspor - Sunday March 31 - 2013,Antalyaspor,hard,4-2-3-1,ARIKAN;SEDEF;NIZAM;BARIS;ARSLAN;INCEMAN;DURUER;TITA;AISSATI;PROMISE;DIARRA,1;59;7;24;51;8;21;10;6;20;26,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;1,2244097
Trabzonspor vs. Antalyaspor - Sunday March 31 - 2013,Trabzonspor,easy,4-2-3-1,KIVRAK;CECH;YUMLU;BAMBA;CELUSTKA;ZOKORA;AYDOGDU;ALTINTOP;ALANZINHO;SEN;HENRIQUE,1;5;22;6;28;15;14;21;25;40;12,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;2,0;1;0;1;0;1;0;0;0;0;0,0;1;0;1;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,2244097
Kardemir Dc Karabukspor vs. Kayserispor - Monday April 1 - 2013,Kardemir Dc Karabukspor,hard,4-4-2,KORK;DOGAN;DEUMI;MABIALA;OZGENC;OZEK;INCEDEMIR;KAGAN SOYLEMEZGILLER;LUALUA;UNAL;PARLAK,35;86;12;25;2;9;4;6;32;99;23,0;0;0;0;0;0;0;0;1;0;1,0;0;0;0;0;0;1;0;1;0;0,0;1;0;0;1;0;0;0;1;0;0,0;1;0;0;1;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;1;0,2244108
Kardemir Dc Karabukspor vs. Kayserispor - Monday April 1 - 2013,Kayserispor,hard,4-2-3-1,TASKIRAN;DURAK;ZURAB KHIZANISHVILI;SIMIC;DURSUN;RIVEROS;GULSELAM;MOUCHE;BISESWAR;YILMAZ;CLEYTON,1;8;6;33;24;16;54;17;21;7;19,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;1;1;0;0;0;0;0;1,0;0;0;1;1;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;1;0;0;0;1;0;0,2244108
Mersin Idmanyurdu vs. Besiktas - Monday April 1 - 2013,Besiktas,easy,4-2-3-1,MCGREGOR;SUZEN;GULUM;TORAMAN;HILBERT;UYSAL;KAVLAK;SAHAN;FERNANDES;NIANG;ALMEIDA,23;19;22;5;13;20;8;10;4;53;9,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;1;1;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;1;1,2244106
Mersin Idmanyurdu vs. Besiktas - Monday April 1 - 2013,Mersin Idmanyurdu,hard,4-2-3-1,BICIK;IVAN;MITROVIC;TOSCALI;KAYHAN;LAWAL;CEYLAN;OZOKWO;CULIO;ESER;NOBRE,35;6;30;25;24;88;4;7;10;21;11,0;0;0;0;0;0;0;0;0;0;2,0;0;0;0;0;0;0;0;1;0;0,0;0;0;1;0;0;1;1;0;0;0,0;0;0;1;0;0;1;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;0,2244106
Antalyaspor vs. Kasimpasa - Friday April 5 - 2013,Antalyaspor,hard,4-2-3-1,ARIKAN;TEBER;BARIS;GUNGOR;ARSLAN;DAGASAN;INCEMAN;TITA;AISSATI;PROMISE;DIARRA,1;15;24;3;51;4;8;10;6;20;26,0;0;0;0;0;0;0;1;0;0;2,0;0;0;0;0;0;1;0;0;1;0,1;0;0;0;0;1;1;0;0;0;0,1;0;0;0;0;1;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;1;0,2244148
Antalyaspor vs. Kasimpasa - Friday April 5 - 2013,Kasimpasa,hard,4-2-3-1,ISAKSSON;KAPLAN;AYHAN;BASDAS;DERELI;ERNST;SERAS;HURMACI;IBRICIC;COLAK;UCHE,15;5;2;22;61;24;20;18;28;7;9,0;0;0;0;0;0;0;1;0;0;1,0;1;0;0;0;0;0;0;2;0;0,0;1;0;0;0;0;0;1;0;0;0,0;1;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;1;0;0;0;0,2244148
Galatasaray vs. Mersin Idmanyurdu - Saturday April 6 - 2013,Galatasaray,easy,4-4-2,MUSLERA;BALTA;NOUNKEU;ZAN;SARIOGLU;COLAK;FELIPE MELO;SNEIJDER;ALTINTOP;YILMAZ;DROGBA,25;22;13;5;55;52;10;14;4;17;12,0;0;0;0;0;0;1;0;0;0;2,0;0;0;0;1;0;0;0;1;0;1,1;1;1;0;0;0;0;0;1;0;0,1;1;0;0;0;0;0;0;1;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;1;0,2244149
Galatasaray vs. Mersin Idmanyurdu - Saturday April 6 - 2013,Mersin Idmanyurdu,hard,4-2-3-1,BICIK;IVAN;BOUM;YANIK;KAYHAN;LAWAL;CEYLAN;OZOKWO;CULIO;ESER;NOBRE,35;6;3;87;24;88;4;7;10;21;11,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;1;0;0,0;0;1;1;0;1;1;0;0;0;0,0;0;1;1;0;1;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;1,2244149
Istanbul Buyuksehir Belediyespor vs. Kardemir Dc Karabukspor - Saturday April 6 - 2013,Istanbul Buyuksehir Belediyespor,hard,4-2-3-1,EDUARDO;EKSIOGLU;ZAYATTE;DEPE;SAHIN;INANC;TEKDEMIR;DOKA MADUREIRA;HOLMEN;TOM;ZENKE,1;17;86;3;53;6;5;22;23;88;32,0;0;0;0;0;0;0;1;1;0;0,0;0;0;0;0;0;0;1;0;0;0,1;0;0;0;0;0;1;0;1;0;0,1;0;0;0;0;0;1;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;1;0;0;0;0;1,2244154
Istanbul Buyuksehir Belediyespor vs. Kardemir Dc Karabukspor - Saturday April 6 - 2013,Kardemir Dc Karabukspor,hard,4-4-2,KORK;DOGAN;DEUMI;MABIALA;OZGENC;OZEK;INCEDEMIR;KAGAN SOYLEMEZGILLER;LUALUA;UNAL;PARLAK,35;86;12;25;2;9;4;6;32;99;23,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;1;1;0;0;0;0;0,1;0;0;0;0;0;1;1;0;1;0,1;0;0;0;0;0;1;1;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;1;0;0;1;0,2244154
Kayserispor vs. Elazigspor - Saturday April 6 - 2013,Elazigspor,hard,4-2-3-1,IVESA;AK;BAYRAK;FABIO BILICA;ALKASI;SESAR;SANE;KARABULUT;YEDEK;GURLER;KALOGLU,1;4;61;58;22;39;31;21;11;67;17,0;0;0;1;0;0;0;0;0;0;1,0;0;0;0;0;1;0;0;0;0;0,1;1;0;1;0;0;0;0;0;0;0,1;1;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,2244144
Kayserispor vs. Elazigspor - Saturday April 6 - 2013,Kayserispor,hard,4-2-3-1,TASKIRAN;BAYRAM;ZURAB KHIZANISHVILI;SIMIC;DURSUN;RIVEROS;GULSELAM;ARICA;CLEYTON;MOUCHE;BOBO,1;38;6;33;24;16;54;14;19;17;9,0;0;0;0;0;0;0;0;0;2;1,0;0;0;1;0;2;0;1;0;0;0,1;0;0;0;1;0;1;0;0;1;0,1;0;0;0;0;0;1;0;0;1;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,2244144
Akhisar Belediyespor vs. Trabzonspor - Sunday April 7 - 2013,Akhisar Belediyespor,hard,4-4-2,DAGLAROGLU;ATAN;DEMIROK;SONKO;EREN;VURAL;YUCE;KISA;CEBE;BULUT;BRUNO MEZENGA,18;4;15;19;34;22;6;35;20;99;80,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;1;0;0;0;0;1;0;1;0,0;0;1;0;0;0;0;1;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;1;1;0,2244152
Akhisar Belediyespor vs. Trabzonspor - Sunday April 7 - 2013,Trabzonspor,easy,4-2-3-1,KIVRAK;CECH;YUMLU;BAMBA;CELUSTKA;ZOKORA;AYDOGDU;OZTEKIN;ALANZINHO;SEN;HENRIQUE,1;5;22;6;28;15;14;11;25;40;12,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;1,2244152
Eskisehirspor vs. Sivasspor - Sunday April 7 - 2013,Eskisehirspor,hard,4-2-3-1,BOFFIN;DEDE;DIEGO ANGELO;AKAMINKO;SARI;GUCER;GUVEN;CEK;POTUK;ZENGIN;NUHIU,25;4;3;30;88;50;8;60;6;10;9,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;1;0;0;0;0;1;0,0;0;0;0;1;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;1;0,2244155
Eskisehirspor vs. Sivasspor - Sunday April 7 - 2013,Sivasspor,hard,4-2-3-1,BORJAN;ERDAL;KURT;RAJNOCH;GUVEN;BEKMEZCI;KOCAK;KILIC;ARSLAN;PEDRIEL;PIECH,18;5;80;33;44;8;66;11;37;7;22,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;0;1;1;0;0;0;0;1;0;0,0;0;1;1;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;1,2244155
Genclerbirligi vs. Gaziantepspor - Sunday April 7 - 2013,Gaziantepspor,hard,4-2-3-1,KARCEMARSKAS;CAN;KECOJEVIC;BINYA;TOKAK;HAS;MEDUNJANIN;CALIS;DELIBALTA;TOSUN;SERNAS,1;3;50;28;13;8;4;81;77;23;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;1;0,0;0;0;1;0;1;0;0;0;0;0,0;0;0;1;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;1;1;0;0,2244153
Genclerbirligi vs. Gaziantepspor - Sunday April 7 - 2013,Genclerbirligi,hard,4-2-3-1,KOSE;TOSIC;CURRI;KULUSIC;CAN;ILERI;PETROVIC;DURMAZ;AZOFEIFA;MERIC;VLEMINCKX,1;3;20;6;40;24;11;21;8;17;18,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;0;0;0;1;1;0,0;0;1;1;0;0;0;1;0;0;1,0;0;1;1;0;0;0;1;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;1;0,2244153
Orduspor vs. Fenerbahce - Sunday April 7 - 2013,Fenerbahce,easy,4-2-3-1,DEMIREL;KALDIRIM;YOBO;IRTEGUN;GONUL;TOPAL;MEIRELES;ERKIN;UCAN;KUYT;WEBO,1;3;6;4;77;5;14;88;48;11;99,0;0;0;0;0;0;0;0;2;0;0,0;0;0;0;0;0;0;1;0;1;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,2244145
Orduspor vs. Fenerbahce - Sunday April 7 - 2013,Orduspor,hard,4-4-2,ELMAS;OZTORUN;GARCIA;YUSSUF;GARCIA;STANCU;CAMDALI;CALISKAN;UMBIDES;BARRAL;KABZE,17;18;14;37;15;9;8;11;22;23;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;1;0,0;0;0;1;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;0,2244145
Bursaspor vs. Besiktas - Monday April 8 - 2013,Besiktas,easy,4-2-3-1,MCGREGOR;SUZEN;ESCUDE;TORAMAN;HILBERT;OZYAKUP;KAVLAK;SAHAN;FERNANDES;AKGUN;PEKTEMEK,23;19;14;5;13;15;8;10;4;28;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;1;1,2244150
Bursaspor vs. Besiktas - Monday April 8 - 2013,Bursaspor,hard,4-2-3-1,CARSON;WEDERSON;OZTURK;FERDINAND;OZBAYRAKLI;EDU;BELLUSCHI;KIRAZ;BATALLA;SANLI;PINTO,17;6;38;3;22;21;5;39;10;4;11,0;0;0;0;0;0;0;1;1;0;1,0;0;0;0;1;0;0;0;2;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;0;1;0;1;1;0,2244150
Sivasspor vs. Genclerbirligi - Friday April 12 - 2013,Genclerbirligi,hard,4-2-3-1,KOSE;TOSIC;CURRI;DEMIR;CAN;ILERI;PETROVIC;ZEC;AZOFEIFA;TOMIC;AKCAKIN,1;3;20;4;40;24;11;10;8;77;99,1;0;0;0;0;0;0;1;0;0;0,0;1;0;0;0;0;0;0;0;0;0,1;1;0;1;0;0;0;1;0;0;0,1;1;0;1;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;1;1,2244156
Sivasspor vs. Genclerbirligi - Friday April 12 - 2013,Sivasspor,hard,4-2-3-1,BORJAN;ERDAL;KURT;NAVRATIL;KAVUK;KOCAK;ARSLAN;CHAHECHOUHE;KILIC;PIECH;ENERAMO,18;5;80;21;67;66;37;92;11;22;14,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;1;0;0;0;1;0;1,0;1;0;0;1;0;0;0;1;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;1;0,2244156
Trabzonspor vs. Orduspor - Friday April 12 - 2013,Orduspor,hard,4-4-2,FORNEZZI;OZTORUN;GARCIA;YUSSUF;COKMUS;STANCU;CAMDALI;CALISKAN;UMBIDES;BARRAL;KABZE,32;18;14;37;85;9;8;11;22;23;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;0,2244147
Trabzonspor vs. Orduspor - Friday April 12 - 2013,Trabzonspor,easy,4-2-3-1,KIVRAK;CECH;YUMLU;KACAR;BALCI;ZOKORA;AYDOGDU;ADIN;ALANZINHO;SEN;HENRIQUE,1;5;22;23;30;15;14;92;25;40;12,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;1;0;1,2244147
Kardemir Dc Karabukspor vs. Galatasaray - Saturday April 13 - 2013,Galatasaray,easy,4-4-2,MUSLERA;RIERA;ZAN;KAYA;EBOUE;INAN;FELIPE MELO;SNEIJDER;ALTINTOP;YILMAZ;DROGBA,25;11;5;26;27;8;10;14;4;17;12,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;1;0;1;0;0;0;0;0;0;0,0;1;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,2244129
Kardemir Dc Karabukspor vs. Galatasaray - Saturday April 13 - 2013,Kardemir Dc Karabukspor,hard,4-4-2,KORK;SERIC;DEUMI;MABIALA;OZGENC;OZEK;INCEDEMIR;HIKMET;LUALUA;UNAL;PARLAK,35;20;12;25;2;9;4;5;32;99;23,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;1;0;0;0;0;1;0;0;0,0;1;1;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;0,2244129
Mersin Idmanyurdu vs. Bursaspor - Saturday April 13 - 2013,Bursaspor,hard,4-2-3-1,CARSON;WEDERSON;OZTURK;FERDINAND;OZBAYRAKLI;CAGIRAN;BELLUSCHI;KIRAZ;BATALLA;SANLI;PINTO,17;6;38;3;22;35;5;39;10;4;11,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;1;0;1;0;0;1,0;0;0;0;0;1;0;1;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,2244158
Mersin Idmanyurdu vs. Bursaspor - Saturday April 13 - 2013,Mersin Idmanyurdu,hard,4-2-3-1,USAK;IVAN;BOUM;YANIK;KAYHAN;BEN YAHIA;GOSSO;OZOKWO;CULIO;ESER;YILDIZ,54;6;3;87;24;13;47;7;10;21;58,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;1;0;0;0;0,0;0;0;1;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,2244158
Elazigspor vs. Istanbul Buyuksehir Belediyespor - Sunday April 14 - 2013,Elazigspor,hard,4-2-3-1,IVESA;AK;BAYRAK;GORK;AKYUZ;ERTUGRUL;SANE;KARABULUT;YEDEK;GURLER;KALOGLU,1;4;61;14;71;20;31;21;11;67;17,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;0;0;0;1,2244146
Elazigspor vs. Istanbul Buyuksehir Belediyespor - Sunday April 14 - 2013,Istanbul Buyuksehir Belediyespor,hard,4-2-3-1,EDUARDO;EKSIOGLU;ARAT;ZAYATTE;GERALDES;INANC;TEKDEMIR;DOKA MADUREIRA;HOLMEN;TOM;KOSE,1;17;2;86;18;6;5;22;23;88;7,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;1;1;0;0;1;0,2244146
Fenerbahce vs. Eskisehirspor - Sunday April 14 - 2013,Eskisehirspor,hard,4-2-3-1,BOFFIN;DEDE;DIEGO ANGELO;AKAMINKO;SARI;GUCER;CAUSIC;ZENGIN;POTUK;KAMARA;ATES,25;4;3;30;88;50;99;10;6;15;20,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;1;1;0,0;0;0;0;1;1;0;0;1;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;1,2244130
Fenerbahce vs. Eskisehirspor - Sunday April 14 - 2013,Fenerbahce,easy,4-2-3-1,DEMIREL;ZIEGLER;KORKMAZ;YOBO;GONUL;TOPAL;MEIRELES;KUYT;CRISTIAN;TOPUZ;WEBO,1;33;2;6;77;5;14;11;16;38;99,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;1;1;0;0;0,0;0;0;0;0;0;1;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,2244130
Gaziantepspor vs. Kayserispor - Sunday April 14 - 2013,Gaziantepspor,hard,4-4-2,KARCEMARSKAS;CAN;KECOJEVIC;BINYA;KURTULUS;SAHIN;CALIS;MEDUNJANIN;TOSUN;SERNAS;TRAORE,1;3;50;28;16;7;81;4;23;9;12,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;1;0;0,0;1;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;1,2244136
Gaziantepspor vs. Kayserispor - Sunday April 14 - 2013,Kayserispor,hard,4-2-3-1,TASKIRAN;BAYRAM;ZURAB KHIZANISHVILI;SIMIC;GUNGOR;RIVEROS;GULSELAM;ARICA;CLEYTON;MOUCHE;BOBO,1;38;6;33;5;16;54;14;19;17;9,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;0;0;1;1;0;0,2244136
