game,team,difficulty,formation,lineup,lineup_numbers,lineup_goals,lineup_assists,lineup_cards,lineup_yellow_cards,lineup_red_cards,lineup_substitutions,source_match_id
Ankaragucu vs. Samsunspor - Friday December 22 - 2000,Ankaragucu,hard,3-5-2,DA SILVA;DURSUN;KUTLU;TASDEMIR;KOCAK;NGOBE;ROGERIO BELEM;YILDIRIM;KELES;KENNEDY;NAMDAR,30;2;4;7;11;8;6;17;10;18;39,0;0;0;1;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;1;0,1080549
Ankaragucu vs. Samsunspor - Friday December 22 - 2000,Samsunspor,hard,3-5-2,GENCER;KARABABA;ARSLAN;YELEK;AKDENIZ;HOCAOGLU;METIN;BASTAN;CAN;RINCON;MANSIZ,22;35;2;34;9;4;11;20;99;30;21,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;1;0;0;0,0;1;0;0;0;1;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;1;0;0;0;1;0,1080549
Fenerbahce vs. Kocaelispor - Friday December 22 - 2000,Fenerbahce,easy,3-5-2,RECBER;DOGAN;TEMIZKANOGLU;MIRKOVIC;ERCAN;SIMSEK;JOHNSON;RAPAIC;LAZETIC;ANDERSSON;AKIN,1;4;3;6;18;20;28;8;17;19;9,0;0;0;0;1;1;0;1;0;0;1,0;0;0;0;0;1;0;2;0;1;0,0;0;1;0;0;1;0;0;0;0;0,0;0;1;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;1;0;0;1;0,1080550
Fenerbahce vs. Kocaelispor - Friday December 22 - 2000,Kocaelispor,hard,4-4-2,ONGUN;COLAK;AK;SARMAN;ARSLANER;DABROWSKI;OZTONGA;ABDELAZIZ;HASPOLATLI;ERCEG;TOPRAKTEPE,22;5;8;2;13;7;3;15;18;19;41,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;1;0;0;0;1,1080550
Rizespor vs. Genclerbirligi - Friday December 22 - 2000,Genclerbirligi,hard,3-5-2,NYS;SUMER;GULDUREN;TOPRAKTEPE;BABANGIDA;ZDEBEL;PHIRI;GONDEN;TATLI;KONA;KARAN,1;14;3;34;13;8;2;77;28;11;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;0;0;0;0;0;0;1,0;0;1;1;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;1;0;1,1080547
Rizespor vs. Genclerbirligi - Friday December 22 - 2000,Rizespor,hard,3-5-2,YIGITER;DIENG;DERELI;DUYMUS;BILGE;ALNOUDJI;KAZMAZ;AYHAN;TOKUS;TETTEH;OZDEMIR,21;14;4;5;33;15;53;8;58;35;88,0;0;0;0;0;0;0;1;0;1;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;1;0,1080547
Antalyaspor vs. Siirt Jetpa Spor - Saturday December 23 - 2000,Antalyaspor,hard,3-5-2,KARAHAN;KAMBUROGLU;SAATCIOGLU;GINCHEV;MUSIC;YAVAS;GURSEL;GAUDINO;CAKIR;KINALI;ANDJELKOVIC,1;74;5;23;20;9;39;10;6;61;16,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;1;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;1;1;0,1080553
Antalyaspor vs. Siirt Jetpa Spor - Saturday December 23 - 2000,Siirt Jetpa Spor,hard,3-5-2,SAVIC;AMCAOGLU;HANKE;BOSKOVIC;BULUT;GUNES;ERIS;HAMZAOGLU;KURT;OZTURK;KUCUKVARDAR,16;33;8;18;17;23;14;20;40;9;10,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;1;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;1;0;0;0;1,1080553
Galatasaray vs. Denizlispor - Saturday December 23 - 2000,Denizlispor,hard,4-4-2,KUCUK;CELIK;BADRA;EL SAKA;TANDOGAN;BAYAZIT;KAFKAS;KARTOP;AHMED HASSAN;COULIBALY;BIRDAL,1;21;5;4;22;30;19;6;20;27;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,1;1;0;0;0;0;0;0;0;0;0,1;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,1080554
Galatasaray vs. Denizlispor - Saturday December 23 - 2000,Galatasaray,easy,4-4-2,INAN;UNSAL;ASIK;KORKMAZ;AKYEL;SAS;BELOZOGLU;PENBE;DAVALA;ERDEM;AYKUT,16;57;26;3;14;11;5;67;22;33;20,0;0;0;1;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;1;0;1;0;1;0;0,1080554
Gaziantepspor vs. Bursaspor - Saturday December 23 - 2000,Bursaspor,hard,4-4-2,KARAGOL;DAMLA;OZAT;OZBEY;KILIC;SEN;MOSHOEU;SEVEN;ALKAN;SOZKESEN;YILMAZ,40;3;58;6;17;27;10;8;20;9;11,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;0;0;0;0,1080552
Gaziantepspor vs. Bursaspor - Saturday December 23 - 2000,Gaziantepspor,hard,3-5-2,CATKIC;AKICI;YAKHIMOVICH;POLAT;ALBAYRAK;BAYRAKTAR;SAHINTURK;ASLAN;YIGIT;OZER;TEKKE,1;6;55;4;11;44;99;7;27;9;61,0;0;0;0;0;0;1;0;1;0;0,0;0;0;1;0;0;1;0;0;0;0,0;0;1;0;0;0;1;0;0;0;0,0;0;1;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,1080552
Yimpas Yozgatspor vs. Besiktas - Saturday December 23 - 2000,Besiktas,easy,4-4-2,TUNCAY;UZULMEZ;ZAFER;HAVUTCU;BESERLER;MUNCH;SULUN;SAHIN;KAHVECI;NOUMA;DURSUN,22;19;6;3;4;11;28;24;8;21;7,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;1;0,0;0;0;0;1;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;1;0;0;0;0,1080551
Yimpas Yozgatspor vs. Besiktas - Saturday December 23 - 2000,Yimpas Yozgatspor,hard,3-5-2,TOKGOZ;ARSLAN;OZER;BARIS;KAHRAMAN;DUMAN;DASGUN;KARAKAYIS;KAYA;PREKO;AYEW,99;4;16;3;5;6;53;59;34;22;20,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;0;1;0;1;1;0,1080551
Samsunspor vs. Gaziantepspor - Friday February 2 - 2001,Gaziantepspor,hard,3-5-2,CATKIC;POLAT;KORKMAZ;YAKHIMOVICH;ALBAYRAK;BATISTA;ASLAN;BAYRAKTAR;YIGIT;OZER;SAHINTURK,1;4;3;55;11;8;7;44;27;9;99,0;0;0;0;1;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,1080564
Samsunspor vs. Gaziantepspor - Friday February 2 - 2001,Samsunspor,hard,3-5-2,GENCER;HOCAOGLU;KOLOGLU;YELEK;AKDENIZ;NAS;METIN;DOKME;CAN;SAGLAM;MANSIZ,22;4;55;34;9;29;11;15;99;6;21,0;0;1;0;0;0;1;0;0;0;2,0;0;0;0;0;0;1;0;0;2;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,1080564
Besiktas vs. Antalyaspor - Saturday February 3 - 2001,Antalyaspor,hard,3-5-2,KARAHAN;KAMBUROGLU;GINCHEV;YAVAS;MUSIC;CIMSIR;YASAN;GAUDINO;CAKIR;BIRLIK;GURSEL,1;74;23;9;20;11;7;10;6;8;39,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;1;1;0;0;0,0;0;1;0;0;0;0;1;1;1;1,0;0;1;0;0;0;0;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;0;1,1080568
Besiktas vs. Antalyaspor - Saturday February 3 - 2001,Besiktas,easy,3-5-2,TUNCAY;GURACAR;BOZKURT;BEKTAS;UZULMEZ;SULUN;SAHIN;KARHAN;KAHVECI;NOUMA;DURSUN,22;13;14;17;19;28;24;2;8;21;7,0;0;0;0;0;1;0;0;0;3;0,0;0;0;0;0;1;0;0;2;1;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;0;1;0;0;0;1,1080568
Denizlispor vs. Yimpas Yozgatspor - Saturday February 3 - 2001,Denizlispor,hard,3-5-2,KUCUK;CIMEN;BADRA;EL SAKA;BAYAZIT;KAFKAS;AHMED HASSAN;KARTOP;TANDOGAN;COULIBALY;BIRDAL,1;3;5;4;30;19;20;6;22;27;11,0;0;0;0;0;0;1;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;0,0;0;0;0;0;1;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;1;1,1080566
Denizlispor vs. Yimpas Yozgatspor - Saturday February 3 - 2001,Yimpas Yozgatspor,hard,4-4-2,TOKGOZ;OZER;ARSLAN;OZER;DUMAN;KAHRAMAN;KARAKAYIS;HINCAL;DASGUN;PREKO;AYEW,99;2;4;16;6;5;59;7;53;22;20,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;1;0;0;0;0;0;0,0;0;1;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;1;0;0;0;0;0;0;1;0,1080566
Erzurumspor vs. Galatasaray - Saturday February 3 - 2001,Erzurumspor,hard,4-2-3-1,KORAC;KOCABICAK;VURAL;YUVULADIO;KARAKAS;DEMIR;SONBAY;NELIKER;YILMAZ;YUCETAS;AKSOY,1;23;5;3;2;25;53;26;9;7;11,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;1,1080567
Erzurumspor vs. Galatasaray - Saturday February 3 - 2001,Galatasaray,easy,4-2-3-1,TAFFAREL;UNSAL;KORKMAZ;POPESCU;AKYEL;BURUK;BELOZOGLU;SAS;HAGI;DAVALA;JARDEL,1;57;3;4;14;7;5;11;10;22;9,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;1;1;0;0;0;0;0;0,0;0;0;1;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;1;1;0;0,1080567
Rizespor vs. Siirt Jetpa Spor - Saturday February 3 - 2001,Rizespor,hard,4-4-2,YIGITER;BILGE;DIENG;DUYMUS;ASIL;KAZMAZ;ALNOUDJI;AYHAN;OZDEMIR;TETTEH;AKYUZ,21;33;14;5;6;53;15;8;88;35;22,0;0;0;0;0;1;0;0;0;1;1,0;0;0;0;0;0;0;0;0;0;1,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;1,1080565
Rizespor vs. Siirt Jetpa Spor - Saturday February 3 - 2001,Siirt Jetpa Spor,hard,3-5-2,SAVIC;STERBAL;AMCAOGLU;KAYMAK;GUNES;HAMZAOGLU;ERIS;BOSKOVIC;HANKE;OZTURK;MARTIN,16;26;33;15;23;20;14;18;8;9;28,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;1;0;0;0,0;0;0;0;0;1;1;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;1;0;0;1;0;0;0;0;0;1,1080565
Adanaspor vs. Genclerbirligi - Sunday February 4 - 2001,Adanaspor,hard,3-5-2,SCHEUER;BERTHOLD;KOSE;KIRILOV;BULUT;KELES;AKSOY;TURHAN;OZTURK;KILIC;YOZGATLI,1;40;53;99;14;34;10;26;7;18;13,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;2;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;1;0,1080571
Adanaspor vs. Genclerbirligi - Sunday February 4 - 2001,Genclerbirligi,hard,3-5-2,NYS;SUMER;DOGANTEZ;ZDEBEL;SARI;TATLI;PHIRI;BASTURK;BALCI;KONA;BABANGIDA,1;14;4;8;15;28;2;10;35;11;13,0;0;0;0;0;0;0;1;0;1;1,0;0;0;1;0;0;0;0;1;0;0,0;0;0;1;1;0;0;0;1;1;0,0;0;0;1;1;0;0;0;1;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,1080571
Bursaspor vs. Trabzonspor - Sunday February 4 - 2001,Bursaspor,hard,4-4-2,KARAGOL;SEN;OZAT;OZBEY;KILIC;SEVEN;MOSHOEU;HACIOGLU;ALKAN;SOZKESEN;YILMAZ,40;27;58;6;17;8;10;53;20;9;11,0;1;0;0;0;0;1;0;0;2;0,0;0;0;0;0;0;1;2;1;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;1;0;0;0;1;0;0;0;0;1,1080569
Bursaspor vs. Trabzonspor - Sunday February 4 - 2001,Trabzonspor,easy,3-5-2,AKTAS;GUVEN;NIKOLOVSKI;OZKOYLU;KARADENIZ;YANCHEV;CIKIRIKCI;OZGUR;TUNA;MANDIRALI;DERELIOGLU,22;13;3;5;61;77;6;33;25;10;29,0;0;0;0;1;0;0;0;0;0;1,0;0;0;0;0;1;0;0;0;1;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;1;0;0;0;1;0,1080569
Istanbulspor vs. Fenerbahce - Sunday February 4 - 2001,Fenerbahce,easy,3-5-2,RECBER;MIRKOVIC;DOGAN;MIRKOVIC;ERCAN;SIMSEK;JOHNSON;LAZETIC;GUNES;AKIN;REVIVO,1;30;4;6;18;20;28;17;2;9;10,0;0;0;0;0;0;0;0;0;2;0,0;0;0;0;0;0;0;0;0;0;2,0;0;0;1;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;1;0,1080572
Istanbulspor vs. Fenerbahce - Sunday February 4 - 2001,Istanbulspor,hard,4-4-2,ZDRAVKOV;PETKOV;GUR;MOURA;CETIN;ONATLI;EPUREANU;ERDOGAN;EREN;BUSHI;UCUNCU,1;6;17;4;54;45;7;33;2;8;10,0;0;0;0;0;0;0;0;0;1;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;0,0;0;0;0;0;0;1;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;1;0;0,1080572
Kocaelispor vs. Ankaragucu - Sunday February 4 - 2001,Ankaragucu,hard,3-5-2,DA SILVA;OZLEM;KUTLU;TASDEMIR;KOCAK;ROGERIO BELEM;NGOBE;NAMDAR;KELES;KENNEDY;AHINFUL,30;5;4;7;11;6;8;39;10;18;15,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;1;0;0;1;0;0;0;0;0,0;1;1;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;1,1080570
Kocaelispor vs. Ankaragucu - Sunday February 4 - 2001,Kocaelispor,hard,4-4-2,MERT;COLAK;PAZIN;TIMKO;HASPOLATLI;TOPRAKTEPE;SARMAN;OZTONGA;ALEKSANDROV;DABROWSKI;LAZAROV,1;5;73;4;18;41;2;3;10;7;11,0;0;1;0;0;1;0;0;0;0;0,0;1;0;0;0;0;0;0;3;0;0,0;0;1;0;0;0;0;0;1;0;1,0;0;1;0;0;0;0;0;1;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;2;0;0;0;1;0;0,1080570
Trabzonspor vs. Samsunspor - Friday February 9 - 2001,Samsunspor,hard,3-5-2,BOUKAR;HOCAOGLU;KOLOGLU;YELEK;AKDENIZ;GUNGOR;METIN;NAS;CAN;SAGLAM;MANSIZ,12;4;55;34;9;5;11;29;99;6;21,0;0;0;0;0;0;1;0;0;1;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;1;0;0;1;1;0;1;0,0;0;0;1;0;0;1;1;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;0,1080573
Trabzonspor vs. Samsunspor - Friday February 9 - 2001,Trabzonspor,easy,3-5-2,AKTAS;OZKOYLU;GUVEN;OZGUR;DEMIRCI;KARADENIZ;YANCHEV;YALCIN;TUNA;MANDIRALI;DERELIOGLU,22;5;13;33;8;61;77;2;25;10;29,0;0;0;0;0;0;0;0;0;1;2,0;0;0;0;0;1;0;0;0;1;0,0;0;0;0;0;0;1;0;1;0;0,0;0;0;0;0;0;1;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,1080573
Adanaspor vs. Siirt Jetpa Spor - Saturday February 10 - 2001,Adanaspor,hard,3-5-2,SCHEUER;BERTHOLD;KOSE;KIRILOV;BULUT;TURHAN;KELES;ARSLAN;OZTURK;YOZGATLI;AKSOY,1;40;53;99;14;26;34;8;7;13;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;1;0;0;1;0;0,1080574
Adanaspor vs. Siirt Jetpa Spor - Saturday February 10 - 2001,Siirt Jetpa Spor,hard,3-5-2,SAVIC;ABOUO;AMCAOGLU;KAYMAK;GUNES;KURT;HAMZAOGLU;ANIC;HANKE;OZTURK;KUCUKVARDAR,16;5;33;15;23;40;20;24;8;9;10,0;0;0;0;0;0;0;0;0;0;2,0;0;0;0;0;0;0;0;0;1;0,0;0;0;1;0;0;0;1;1;0;0,0;0;0;1;0;0;0;1;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;1,1080574
Ankaragucu vs. Istanbulspor - Saturday February 10 - 2001,Ankaragucu,hard,3-5-2,DA SILVA;DURSUN;TASDEMIR;OZLEM;KOCAK;GUNEY;NAMDAR;NGOBE;KELES;KENNEDY;AHINFUL,30;2;7;5;11;12;39;8;10;18;15,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;1;0,1080575
Ankaragucu vs. Istanbulspor - Saturday February 10 - 2001,Istanbulspor,hard,4-4-2,ZDRAVKOV;PETKOV;GUR;MOURA;CETIN;ERDOGAN;UCUNCU;ONATLI;SAIDOU;BUSHI;ESER,1;6;17;4;54;33;10;45;20;8;11,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;1;0;1;1;0;0;0,0;0;0;0;0;0;1;1;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;1;0,1080575
Galatasaray vs. Bursaspor - Saturday February 10 - 2001,Bursaspor,hard,4-3-3,KARAGOL;OZAT;OZBEY;KILIC;SEVEN;SEN;ALKAN;MOSHOEU;YILMAZ;SOZKESEN;HACIOGLU,40;58;6;17;8;27;20;10;11;9;53,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,1;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;1;0,1;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;1;0;1;0;0,1080576
Galatasaray vs. Bursaspor - Saturday February 10 - 2001,Galatasaray,easy,4-4-2,TAFFAREL;PENBE;ASIK;KORKMAZ;AKYEL;YILDIRIM;KAYA;BELOZOGLU;DAVALA;JARDEL;AYKUT,1;67;26;3;14;6;8;5;22;9;20,0;0;0;0;0;0;0;0;1;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;1;0;0,0;0;1;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;1;0;0;0,1080576
Antalyaspor vs. Yimpas Yozgatspor - Sunday February 11 - 2001,Antalyaspor,hard,3-5-2,KARAHAN;KAMBUROGLU;SAATCIOGLU;YAVAS;MUSIC;CIMSIR;GURSEL;YASAN;YALCINKAYA;GERSON;BIRLIK,1;74;5;9;20;11;39;7;19;28;8,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;0;1;0;1;1;0,1080579
Antalyaspor vs. Yimpas Yozgatspor - Sunday February 11 - 2001,Yimpas Yozgatspor,hard,3-5-2,TOKGOZ;BARIS;OZER;DUMAN;PREKO;HINCAL;KAHRAMAN;KARAKAYIS;KAYA;AYEW;KOCABEY,99;3;16;6;22;7;5;59;34;20;10,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;1;0;1;0;0;0;0;0,0;0;0;1;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;1,1080579
Erzurumspor vs. Denizlispor - Sunday February 11 - 2001,Denizlispor,hard,3-5-2,KUCUK;CIMEN;BADRA;EL SAKA;BAYAZIT;KAFKAS;AHMED HASSAN;KARTOP;TANDOGAN;COULIBALY;BIRDAL,1;3;5;4;30;19;20;6;22;27;11,0;0;0;1;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;1;1;0;0;0;0;0;1;1;0,0;1;1;0;0;0;0;0;1;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,1080577
Erzurumspor vs. Denizlispor - Sunday February 11 - 2001,Erzurumspor,hard,3-5-2,KORAC;VURAL;OZKE;YUVULADIO;NELIKER;DEMIR;YUCETAS;SONBAY;KARAKAS;GRUBAC;AKSOY,1;5;18;3;26;25;7;53;2;24;11,0;0;0;0;0;0;0;0;0;1;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;1;0;0,1080577
Fenerbahce vs. Genclerbirligi - Sunday February 11 - 2001,Fenerbahce,easy,3-5-2,RECBER;DOGAN;MIRKOVIC;MIRKOVIC;ERCAN;JOHNSON;RAPAIC;TEMIZKANOGLU;LAZETIC;AKIN;REVIVO,1;4;30;6;18;28;8;3;17;9;10,0;0;0;0;0;1;0;1;0;0;1,0;0;0;0;0;0;1;0;0;0;1,0;0;0;1;0;0;0;1;1;0;1,0;0;0;1;0;0;0;1;1;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;1;0;0;0,1080581
Fenerbahce vs. Genclerbirligi - Sunday February 11 - 2001,Genclerbirligi,hard,3-5-2,NYS;GULDUREN;DOGANTEZ;SUMER;SARI;MBAYO;ZDEBEL;PHIRI;BALCI;KARAN;BABANGIDA,1;3;4;14;15;17;8;2;35;9;13,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;0;0;0;0;1;0;0,0;0;1;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;1;1,1080581
Gaziantepspor vs. Kocaelispor - Sunday February 11 - 2001,Gaziantepspor,hard,3-5-2,CATKIC;KORKMAZ;YAKHIMOVICH;POLAT;ALBAYRAK;BATISTA;ASLAN;BAYRAKTAR;YIGIT;SAHINTURK;OZER,1;3;55;4;11;8;7;44;27;99;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;0,1080578
Gaziantepspor vs. Kocaelispor - Sunday February 11 - 2001,Kocaelispor,hard,3-5-2,MERT;TIMKO;PAZIN;SARMAN;COLAK;ALEKSANDROV;OZTONGA;TOPRAKTEPE;HASPOLATLI;DABROWSKI;LAZAROV,1;4;73;2;5;10;3;41;18;7;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;1;0;0;0;0;0;0;0;0,1;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;1,1080578
Rizespor vs. Besiktas - Sunday February 11 - 2001,Besiktas,easy,3-5-2,TUNCAY;BESERLER;BOZKURT;BEKTAS;UZULMEZ;SULUN;SAHIN;KARHAN;KAHVECI;ULUSAL;DURSUN,22;4;14;13;19;28;24;2;8;9;7,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;1;1;0;0;0;0;0;1;0;0,0;1;1;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;1;0;0;0;1;0,1080580
Rizespor vs. Besiktas - Sunday February 11 - 2001,Rizespor,hard,3-5-2,YIGITER;DUYMUS;DIENG;ASIL;KAZMAZ;ALNOUDJI;AYHAN;NAS;OZDEMIR;TETTEH;AKYUZ,21;5;14;6;53;15;8;17;88;35;22,0;0;0;0;1;0;0;0;0;1;3,0;0;0;0;2;0;0;1;1;0;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;1;1,1080580
