game,team,difficulty,formation,lineup,lineup_numbers
Kayserispor vs. Antalyaspor - Sunday November 16 - 2008,Kayserispor,hard,4-4-2,HAMIDOU;TOLEDO;TURAN;BASDAG;GUNGOR;OLEMBE;SAIDOU;TOPUZ;BOYRAZ;AGHAHOWA;BAHADIR,16;12;5;8;35;20;7;66;67;17;22
Sivasspor vs. Konyaspor - Sunday November 16 - 2008,Konyaspor,hard,4-4-2,JEFFERSON;KOCAK;AKYUZ;GULDUREN;HASPOLATLI;ALBAYRAK;EGEDIK;ER;TATAN;TEHOUE;KILICASLAN,33;77;14;3;20;6;7;13;5;9;17
Sivasspor vs. Konyaspor - Sunday November 16 - 2008,Sivasspor,hard,4-4-2,PETKOVIC;YERLIKAYA;BAYRAK;FABIO BILICA;DERELI;BALILI;BADUR;SYLLA;AYDIN;YILDIZ;TUM,1;58;27;3;61;17;26;8;7;9;54
Ankaragucu vs. Fenerbahce - Saturday November 22 - 2008,Ankaragucu,hard,4-4-2,KIRINTILI;SUME;DOGANTEZ;LUIZ HENRIQUE;CAN;OZKAYNAK;EGE;ERDOGAN;EMRECIKSIN;YILMAZ;JABA,1;3;5;13;8;39;25;33;7;10;9
Ankaragucu vs. Fenerbahce - Saturday November 22 - 2008,Fenerbahce,easy,4-2-3-1,DEMIREL;WEDERSON;LUGANO;EDU DRACENA;GONUL;JOSICO;SAHIN;ALEX;BELOZOGLU;DEIVID;GUIZA,1;6;2;4;77;16;21;10;5;99;14
Ankaraspor vs. Galatasaray - Saturday November 22 - 2008,Ankaraspor,hard,4-5-1,SENECKY;DEMIRKOL;BATAK;BAHTIYAROGLU;GUVEN;CAKIR;YOLDAS;WEEKS;KOCAK;TOSUN;DE NIGRIS,1;37;13;5;44;11;4;27;66;7;9
Ankaraspor vs. Galatasaray - Saturday November 22 - 2008,Galatasaray,easy,5-4-1,DE SANCTIS;YAMAN;BALTA;CETIN;ASIK;SARIOGLU;KEWELL;MEIRA;AKMAN;TURAN;KARAN,26;74;22;76;21;55;19;5;18;66;99
Antalyaspor vs. Kocaelispor - Saturday November 22 - 2008,Antalyaspor,hard,4-4-2,CATKIC;CAN;AK;ISIK;KAVUK;NGWENYA;ARSLAN;OZTURK;CETIN;STRAKA;ZITOUNI,1;3;6;19;67;13;58;54;21;14;11
Antalyaspor vs. Kocaelispor - Saturday November 22 - 2008,Kocaelispor,hard,4-4-2,KULBILGE;BEKIROGLU;OZDIN;SEYHAN;BUYUK;HACIOGLU;OZGUR;KEKILLI;AKIN;DURSUN;GULLERI,22;4;91;28;33;30;5;23;99;7;19
Gaziantepspor vs. Genclerbirligi - Saturday November 22 - 2008,Gaziantepspor,hard,4-2-3-1,SAHIN;IVAN;DEUMI;IRTEGUN;EREN;CEYLAN;ZURITA;OZGUR;TABATA;YOZGATLI;EDU,1;37;12;4;34;5;8;19;10;7;9
Gaziantepspor vs. Genclerbirligi - Saturday November 22 - 2008,Genclerbirligi,hard,4-1-4-1,KOSE;ASLANTAS;EL SAKA;TRAORE;BALAK;AVCI;TROISI;NAS;AYDOGDU;BAYTAR;KAHE,88;25;4;5;55;15;8;7;91;10;9
Besiktas vs. Eskisehirspor - Sunday November 23 - 2008,Besiktas,easy,4-4-2,RECBER;UZULMEZ;SIVOK;TORAMAN;ZAPOTOCNY;TELLO;CISSE;DELGADO;DAG;NOBRE;HOLOSKO,1;19;6;58;26;14;4;10;17;11;23
Besiktas vs. Eskisehirspor - Sunday November 23 - 2008,Eskisehirspor,hard,4-4-2,IVESA;ONUR;NADAREVIC;VUCKO;COSKUN;POLJAK;TORAMAN;KAYA;OZBAYRAKTAR;TURKMEN;YOULA,1;46;13;27;75;15;23;20;10;33;11
Buyuksehir Belediyespor vs. Hacettepe Spor - Sunday November 23 - 2008,Buyuksehir Belediyespor,hard,4-4-2,HASAGIC;EKSIOGLU;MARCUS VINICIUS;GULPINAR;KUS;ISIKAL;TEKDEMIR;KILIC;TJIKUZU;ADRIANO;BEBBE,1;17;22;60;2;16;21;35;8;19;20
Buyuksehir Belediyespor vs. Hacettepe Spor - Sunday November 23 - 2008,Hacettepe Spor,hard,4-5-1,GULER;KALKAN;TELI;SAM;ARSLAN;MENDONCA;BEKMEZCI;COSKUN;TOZO;ATAK;ZOKO,1;69;4;67;77;10;20;7;19;22;99
Denizlispor vs. Bursaspor - Sunday November 23 - 2008,Bursaspor,hard,4-5-1,IVANKOV;TUNCER;ERDOGAN;HAS;OZTURK;ROMASHCHENKO;SARP;SIMSEK;FABRICIO;ACAR;YILDIRIM,27;3;4;6;38;22;15;5;88;20;9
Denizlispor vs. Bursaspor - Sunday November 23 - 2008,Denizlispor,hard,4-4-2,GONEN;BIRINCI;AKYILDIZ;KRATOCHVIL;ABRAHAM;OLGUN;DANIEL BRAGA;KURTULUS;ROBERTS;KINALI;LIETAVA,16;61;5;7;4;8;72;20;11;10;29
Konyaspor vs. Kayserispor - Sunday November 23 - 2008,Kayserispor,hard,4-5-1,HAMIDOU;TOLEDO;GUNGOR;TOSCALI;TURAN;OZER;SAIDOU;BASDAG;TOPUZ;BOYRAZ;CANGELE,16;12;35;25;5;15;7;8;66;67;10
Konyaspor vs. Kayserispor - Sunday November 23 - 2008,Konyaspor,hard,4-4-2,JEFFERSON;KAUE;AKYUZ;GULDUREN;TATAN;KOCAK;DEMIR;ALBAYRAK;HASPOLATLI;TEHOUE;KILICASLAN,33;11;14;3;5;77;42;6;20;9;17
Trabzonspor vs. Sivasspor - Sunday November 23 - 2008,Sivasspor,hard,4-4-2,PETKOVIC;YERLIKAYA;BAYRAK;FABIO BILICA;DERELI;BALILI;DAGASAN;BADUR;AYDIN;TUM;YILDIZ,1;58;27;3;61;17;24;26;7;54;9
Trabzonspor vs. Sivasspor - Sunday November 23 - 2008,Trabzonspor,easy,4-3-3,SYLVA;CALE;KORKMAZ;SONG;BALCI;COLMAN;CIMSIR;INAN;BULUT;UNAL;YATTARA,1;3;16;4;30;20;5;8;10;9;11
Kayserispor vs. Trabzonspor - Friday November 28 - 2008,Kayserispor,hard,4-5-1,HAMIDOU;TOLEDO;GUNGOR;TOSCALI;TURAN;OLEMBE;SAIDOU;CANGELE;BASDAG;TOPUZ;BOYRAZ,16;12;35;25;5;20;7;10;8;66;67
Kayserispor vs. Trabzonspor - Friday November 28 - 2008,Trabzonspor,easy,4-3-3,SYLVA;CALE;KORKMAZ;SONG;BALCI;INAN;CIMSIR;COLMAN;BULUT;UNAL;YATTARA,1;3;16;4;30;8;5;20;10;9;11
Ankaraspor vs. Ankaragucu - Saturday November 29 - 2008,Ankaragucu,hard,4-4-2,KIRINTILI;OZKAYNAK;SUME;LUIZ HENRIQUE;DOGANTEZ;EMRECIKSIN;EGE;ERDOGAN;CAN;YILMAZ;JABA,1;39;3;13;5;7;25;33;8;10;9
Ankaraspor vs. Ankaragucu - Saturday November 29 - 2008,Ankaraspor,hard,4-5-1,SENECKY;DEMIRKOL;BAHTIYAROGLU;YOLDAS;GUVEN;NECA;WEEKS;HURMACI;KOCAK;TOSUN;KONATE,1;37;5;4;44;23;27;10;66;7;82
Eskisehirspor vs. Denizlispor - Saturday November 29 - 2008,Denizlispor,hard,4-4-2,GONEN;CELEP;BIRINCI;KRATOCHVIL;SUNGUR;ABRAHAM;YIGEN;DANIEL BRAGA;ROBERTS;KINALI;LIETAVA,16;14;61;7;2;4;45;72;11;10;29
Eskisehirspor vs. Denizlispor - Saturday November 29 - 2008,Eskisehirspor,hard,4-4-2,IVESA;COSKUN;NADAREVIC;VUCKO;ERTUGRUL;OZBAYRAKTAR;TORAMAN;KOCABEY;OZDEMIR;ANDERSON;YOULA,1;75;13;27;55;10;23;21;39;7;11
Fenerbahce vs. Besiktas - Saturday November 29 - 2008,Besiktas,easy,4-2-3-1,RECBER;DAG;SIVOK;ZAN;ZAPOTOCNY;CISSE;TORAMAN;UZULMEZ;DELGADO;OZKAN;NOBRE,1;17;6;5;26;4;58;19;10;21;11
Fenerbahce vs. Besiktas - Saturday November 29 - 2008,Fenerbahce,easy,4-2-3-1,DEMIREL;ROBERTO CARLOS;LUGANO;EDU DRACENA;GONUL;SAHIN;ALEX;BORAL;DEIVID;KAZIM-RICHARDS;GUIZA,1;3;2;4;77;21;10;25;99;8;14
Sivasspor vs. Gaziantepspor - Saturday November 29 - 2008,Gaziantepspor,hard,4-5-1,BEZGIN;IVAN;DEUMI;POLAT;IRTEGUN;OZGUR;CEYLAN;TABATA;ZURITA;EREN;BETO,22;37;12;27;4;19;5;10;8;34;25
Sivasspor vs. Gaziantepspor - Saturday November 29 - 2008,Sivasspor,hard,4-4-2,PETKOVIC;YERLIKAYA;BAYRAK;FABIO BILICA;DERELI;DAGASAN;SYLLA;MOHAMED ALI;AYDIN;YILDIZ;TUM,1;58;27;3;61;24;8;20;7;9;54
Bursaspor vs. Antalyaspor - Sunday November 30 - 2008,Antalyaspor,hard,4-4-2,CATKIC;CAN;AK;ISIK;CETIN;AGCAY;ARSLAN;OZTURK;KAVUK;DJIEHOUA;STRAKA,1;3;6;19;21;15;58;54;67;29;14
Bursaspor vs. Antalyaspor - Sunday November 30 - 2008,Bursaspor,hard,4-4-2,IVANKOV;KECELI;ERDOGAN;OZTURK;ACAR;ROMASHCHENKO;SARP;HAS;YILDIRIM;GULEC;ZUNIGA,27;23;4;38;20;22;15;6;9;24;77
Galatasaray vs. Hacettepe Spor - Sunday November 30 - 2008,Galatasaray,easy,4-5-1,DE SANCTIS;YAMAN;CETIN;MEIRA;SARIOGLU;KEWELL;AKMAN;LINCOLN;OZBEK;TURAN;BAROS,26;74;76;5;55;19;18;10;8;66;15
Galatasaray vs. Hacettepe Spor - Sunday November 30 - 2008,Hacettepe Spor,hard,4-5-1,BILER;KALKAN;TELI;SAM;ARSLAN;MENDONCA;BEKMEZCI;TOZO;COSKUN;ATAK;ZOKO,14;69;4;67;77;10;20;19;7;22;99
Genclerbirligi vs. Buyuksehir Belediyespor - Sunday November 30 - 2008,Buyuksehir Belediyespor,hard,4-2-3-1,HASAGIC;EKSIOGLU;MARCUS VINICIUS;GULPINAR;KUS;TJIKUZU;TEKDEMIR;KILIC;INANC;ZENGIN;BEBBE,1;17;22;60;2;8;21;35;6;15;20
Genclerbirligi vs. Buyuksehir Belediyespor - Sunday November 30 - 2008,Genclerbirligi,hard,4-4-2,OZTURK;TEBER;TRAORE;ADDO;ASLANTAS;TROISI;SERAS;NAS;ESER;DJITE;KAHE,1;63;5;24;25;8;61;7;21;19;9
Kocaelispor vs. Konyaspor - Sunday November 30 - 2008,Kocaelispor,hard,4-4-2,KULBILGE;BEKIROGLU;OZDIN;SEYHAN;BUYUK;HACIOGLU;ASLAN;KEKILLI;AKIN;DURSUN;GULLERI,22;4;91;28;33;30;10;23;99;7;19
Kocaelispor vs. Konyaspor - Sunday November 30 - 2008,Konyaspor,hard,4-4-2,JEFFERSON;KAUE;AKYUZ;GULDUREN;TATAN;ALBAYRAK;DEMIR;HASPOLATLI;KILICASLAN;CIHAN;BASODA,33;11;14;3;5;6;42;20;17;50;68
Denizlispor vs. Fenerbahce - Friday December 5 - 2008,Denizlispor,hard,4-4-2,GONEN;CELEP;BIRINCI;KRATOCHVIL;SUNGUR;ABRAHAM;OLGUN;YIGEN;ROBERTS;KINALI;LIETAVA,16;14;61;7;2;4;8;45;11;10;29
Denizlispor vs. Fenerbahce - Friday December 5 - 2008,Fenerbahce,easy,4-2-3-1,DEMIREL;ROBERTO CARLOS;LUGANO;EDU DRACENA;GONUL;SAHIN;JOSICO;WEDERSON;ALEX;KAZIM-RICHARDS;GUIZA,1;3;2;4;77;21;16;6;10;8;14
Antalyaspor vs. Eskisehirspor - Saturday December 6 - 2008,Antalyaspor,hard,4-4-2,CATKIC;CAN;ISIK;AYHAN;CETIN;ZITOUNI;ARSLAN;OZTURK;KAVUK;DJIEHOUA;STRAKA,1;3;19;2;21;11;58;54;67;29;14
Antalyaspor vs. Eskisehirspor - Saturday December 6 - 2008,Eskisehirspor,hard,4-4-2,IVESA;KOCABEY;NADAREVIC;VUCKO;ARSLAN;OZBAYRAKTAR;TORAMAN;POLJAK;OZDEMIR;ANDERSON;YOULA,1;21;13;27;51;10;23;15;39;7;11
Besiktas vs. Ankaraspor - Saturday December 6 - 2008,Ankaraspor,hard,4-2-3-1,SENECKY;DEMIRKOL;BATAK;BAHTIYAROGLU;GUVEN;GUCER;KOCAK;NECA;KISA;HURMACI;TOSUN,1;37;13;5;44;50;66;23;19;10;7
Besiktas vs. Ankaraspor - Saturday December 6 - 2008,Besiktas,easy,4-4-2,RECBER;UZULMEZ;SIVOK;ZAPOTOCNY;TORAMAN;TELLO;INCEMAN;DELGADO;DAG;BOBO;NOBRE,1;19;6;26;58;14;8;10;17;13;11
Gaziantepspor vs. Kayserispor - Saturday December 6 - 2008,Gaziantepspor,hard,4-2-3-1,BEZGIN;IVAN;DEUMI;IRTEGUN;SEKMAN;BAYRAKTAR;CEYLAN;KOYBASI;OZGUR;YOZGATLI;BETO,22;37;12;4;6;17;5;3;19;7;25
Gaziantepspor vs. Kayserispor - Saturday December 6 - 2008,Kayserispor,hard,4-4-2,HAMIDOU;TOLEDO;GUNGOR;BASDAG;TURAN;OLEMBE;SAIDOU;TOPUZ;BOYRAZ;AGHAHOWA;CANGELE,16;12;35;8;5;20;7;66;67;17;10
Hacettepe Spor vs. Genclerbirligi - Saturday December 6 - 2008,Genclerbirligi,hard,4-4-2,OZTURK;TEBER;TRAORE;ADDO;ASLANTAS;BAYTAR;SERAS;NAS;ESER;DJITE;KAHE,1;63;5;24;25;10;61;7;21;19;9
Hacettepe Spor vs. Genclerbirligi - Saturday December 6 - 2008,Hacettepe Spor,hard,4-2-3-1,BILER;KALKAN;TELI;SAM;ARSLAN;BEKMEZCI;COSKUN;ZOKO;ATAK;LIKA;SUKAJ,14;69;4;67;77;20;7;99;22;21;9
Ankaragucu vs. Galatasaray - Sunday December 7 - 2008,Ankaragucu,hard,4-4-2,KIRINTILI;OZKAYNAK;DOGANTEZ;LUIZ HENRIQUE;SUME;ERDOGAN;CAN;EGE;EMRECIKSIN;YILMAZ;JABA,1;39;5;13;3;33;8;25;7;10;9
Ankaragucu vs. Galatasaray - Sunday December 7 - 2008,Galatasaray,easy,4-2-3-1,DE SANCTIS;BALTA;CETIN;MEIRA;OZBEK;AKMAN;TOPAL;KEWELL;LINCOLN;TURAN;BAROS,26;22;76;5;8;18;14;19;10;66;15
Buyuksehir Belediyespor vs. Sivasspor - Sunday December 7 - 2008,Buyuksehir Belediyespor,hard,4-2-3-1,HASAGIC;EKSIOGLU;MARCUS VINICIUS;MARQUINHOS;KUS;GULPINAR;TEKDEMIR;SUZEN;KAHRAMAN;KILIC;BEBBE,1;17;22;82;2;60;21;81;10;35;20
Buyuksehir Belediyespor vs. Sivasspor - Sunday December 7 - 2008,Sivasspor,hard,4-4-2,PETKOVIC;YERLIKAYA;DIALLO;FABIO BILICA;DERELI;BADUR;SYLLA;MOHAMED ALI;AYDIN;YILDIZ;TUM,1;58;25;3;61;26;8;20;7;9;54
Konyaspor vs. Bursaspor - Sunday December 7 - 2008,Bursaspor,hard,4-5-1,IVANKOV;KECELI;ERDOGAN;OZTURK;ACAR;ROMASHCHENKO;SARP;HAS;FABRICIO;SEN;ZUNIGA,27;23;4;38;20;22;15;6;88;10;77
Konyaspor vs. Bursaspor - Sunday December 7 - 2008,Konyaspor,hard,4-4-2,BAHADIR;KAUE;GULDUREN;GUNDOSTU;COGUM;ALBAYRAK;HASPOLATLI;DEMIR;KILICASLAN;CIHAN;ALTIN,61;11;3;4;8;6;20;42;17;50;55
Trabzonspor vs. Kocaelispor - Sunday December 7 - 2008,Kocaelispor,hard,4-4-2,KOPUZ;BEKIROGLU;BAYER;SEYHAN;CALIK;KEKILLI;ASLAN;BOLUKBASI;HACIOGLU;DURSUN;GULLERI,14;4;18;28;9;23;10;15;30;7;19
Trabzonspor vs. Kocaelispor - Sunday December 7 - 2008,Trabzonspor,easy,4-3-3,SYLVA;CALE;KACAR;SONG;CORA;INAN;CIMSIR;BALCI;BULUT;UNAL;YATTARA,1;3;23;4;18;8;5;30;10;9;11
Genclerbirligi vs. Galatasaray - Friday December 12 - 2008,Galatasaray,easy,4-5-1,DE SANCTIS;BALTA;CETIN;MEIRA;OZBEK;TURAN;TOPAL;LINCOLN;GUVEN;NONDA;BAROS,26;22;76;5;8;66;14;10;87;20;15
Genclerbirligi vs. Galatasaray - Friday December 12 - 2008,Genclerbirligi,hard,4-5-1,OZTURK;TEBER;TRAORE;ADDO;ASLANTAS;ESER;NAS;BAYTAR;SERAS;KAHE;DJITE,1;63;5;24;25;21;7;10;61;9;19
Besiktas vs. Ankaragucu - Saturday December 13 - 2008,Ankaragucu,hard,4-2-3-1,KIRINTILI;DURUER;SUME;LUIZ HENRIQUE;DOGANTEZ;CAN;EGE;OZKAYNAK;ERDOGAN;EMRECIKSIN;YILMAZ,1;11;3;13;5;8;25;39;33;7;10
Besiktas vs. Ankaragucu - Saturday December 13 - 2008,Besiktas,easy,4-4-2,RECBER;DAG;ZAN;ZAPOTOCNY;TORAMAN;OZKAN;CISSE;DELGADO;TANDOGAN;NOBRE;HOLOSKO,1;17;5;26;58;21;4;10;22;11;23
Bursaspor vs. Trabzonspor - Saturday December 13 - 2008,Bursaspor,hard,4-3-3,IVANKOV;TUNCER;ERDOGAN;OZTURK;ACAR;HAS;SARP;FABRICIO;ROMASHCHENKO;GULEC;SEN,27;3;4;38;20;6;16;88;22;24;10
Bursaspor vs. Trabzonspor - Saturday December 13 - 2008,Trabzonspor,easy,4-3-3,SYLVA;CALE;KACAR;SONG;CORA;INAN;CIMSIR;BALCI;BULUT;UNAL;YATTARA,1;3;23;4;18;8;5;30;10;9;11
Kayserispor vs. Buyuksehir Belediyespor - Saturday December 13 - 2008,Buyuksehir Belediyespor,hard,4-5-1,HASAGIC;EKSIOGLU;MARCUS VINICIUS;MARQUINHOS;KUS;SUZEN;TEKDEMIR;GULPINAR;BURUK;AKIN;KABA,1;17;22;82;2;81;21;60;7;11;9
Kayserispor vs. Buyuksehir Belediyespor - Saturday December 13 - 2008,Kayserispor,hard,4-4-2,HAMIDOU;TOLEDO;TOSCALI;BASDAG;GUNGOR;OZER;SAIDOU;TOPUZ;BOYRAZ;AGHAHOWA;CANGELE,16;12;25;8;35;15;7;66;67;17;10
Sivasspor vs. Hacettepe Spor - Saturday December 13 - 2008,Hacettepe Spor,hard,4-5-1,BILER;SAM;BOZKURT;TELI;ATAK;MENDONCA;BEKMEZCI;COSKUN;TOZO;LIKA;ZOKO,14;67;5;4;22;10;20;7;19;21;99
Sivasspor vs. Hacettepe Spor - Saturday December 13 - 2008,Sivasspor,hard,4-4-2,PETKOVIC;YERLIKAYA;BAYRAK;FABIO BILICA;DERELI;BALILI;SYLLA;MOHAMED ALI;AYDIN;TUM;YILDIZ,1;58;27;3;61;17;8;20;7;54;9
Ankaraspor vs. Denizlispor - Sunday December 14 - 2008,Ankaraspor,hard,4-4-2,SENECKY;DEMIRKOL;BATAK;YOLDAS;GUVEN;HURMACI;GUCER;KOCAK;KISA;OZDEMIR;TOSUN,1;37;13;4;44;10;50;66;19;67;7
Ankaraspor vs. Denizlispor - Sunday December 14 - 2008,Denizlispor,hard,4-5-1,GONEN;CARLOS ALBERTO;KRATOCHVIL;ABRAHAM;BIRINCI;VURAL;ALADAG;DANIEL BRAGA;YIGEN;ROBERTS;LIETAVA,16;3;7;4;61;22;24;72;45;11;29
Eskisehirspor vs. Konyaspor - Sunday December 14 - 2008,Eskisehirspor,hard,4-4-2,IVESA;OZBAYRAKTAR;NADAREVIC;ERTUGRUL;COSKUN;LOVREK;KAYA;POLJAK;OZDEMIR;TURKMEN;YOULA,1;10;13;55;75;19;20;15;39;33;11
Eskisehirspor vs. Konyaspor - Sunday December 14 - 2008,Konyaspor,hard,4-2-3-1,BAHADIR;KAUE;MIHAJLOV;GULDUREN;AKYUZ;HASPOLATLI;COGUM;KOCAK;ALBAYRAK;KILICASLAN;CIHAN,61;11;32;3;14;20;8;77;6;17;50
Fenerbahce vs. Antalyaspor - Sunday December 14 - 2008,Antalyaspor,hard,4-4-2,CATKIC;CAN;ISIK;AYHAN;CETIN;AGCAY;ARSLAN;ARSLAN;ZITOUNI;DJIEHOUA;STRAKA,1;3;19;2;21;15;58;57;11;29;14
Fenerbahce vs. Antalyaspor - Sunday December 14 - 2008,Fenerbahce,easy,4-2-3-1,DEMIREL;ROBERTO CARLOS;LUGANO;EDU DRACENA;GONUL;JOSICO;BELOZOGLU;BORAL;ALEX;KAZIM-RICHARDS;GUIZA,1;3;2;4;77;16;5;25;10;8;14
Kocaelispor vs. Gaziantepspor - Sunday December 14 - 2008,Gaziantepspor,hard,4-2-3-1,BEZGIN;IVAN;DEUMI;IRTEGUN;SEKMAN;BAYRAKTAR;ZURITA;KOYBASI;OZGUR;TABATA;BETO,22;37;12;4;6;17;8;3;19;10;25
Kocaelispor vs. Gaziantepspor - Sunday December 14 - 2008,Kocaelispor,hard,4-4-2,KULBILGE;BEKIROGLU;BAYER;SEYHAN;BUYUK;HACIOGLU;ASLAN;KEKILLI;AKIN;DURSUN;GULLERI,22;4;18;28;33;30;10;23;99;7;19
Konyaspor vs. Fenerbahce - Friday December 19 - 2008,Fenerbahce,easy,4-2-3-1,DEMIREL;ROBERTO CARLOS;CAKMAK;TURACI;GONUL;JOSICO;BELOZOGLU;BORAL;ALEX;DEIVID;GUIZA,1;3;53;19;77;16;5;25;10;99;14
Konyaspor vs. Fenerbahce - Friday December 19 - 2008,Konyaspor,hard,4-4-2,BAHADIR;KAUE;AKYUZ;MIHAJLOV;GULDUREN;KOCAK;DEMIR;TATAN;KILICASLAN;CIHAN;ALTIN,61;11;14;32;3;77;42;5;17;50;55
Buyuksehir Belediyespor vs. Kocaelispor - Saturday December 20 - 2008,Buyuksehir Belediyespor,hard,4-2-3-1,HASAGIC;EKSIOGLU;MARCUS VINICIUS;MARQUINHOS;KUS;INANC;TEKDEMIR;AKIN;KILIC;BURUK;ADRIANO,1;17;22;82;2;6;21;11;35;7;19
Buyuksehir Belediyespor vs. Kocaelispor - Saturday December 20 - 2008,Kocaelispor,hard,4-2-3-1,KULBILGE;BEKIROGLU;BAYER;CAM;BUYUK;ASLAN;FRANSERGIO;TOPRAKTEPE;BOLUKBASI;HACIOGLU;GULLERI,22;4;18;89;33;10;29;41;15;30;19
Hacettepe Spor vs. Kayserispor - Saturday December 20 - 2008,Hacettepe Spor,hard,4-5-1,BILER;SAM;BOZKURT;TELI;COSKUN;MENDONCA;TOZO;BEKMEZCI;ATAK;LIKA;ZOKO,14;67;5;4;7;10;19;20;22;21;99
Hacettepe Spor vs. Kayserispor - Saturday December 20 - 2008,Kayserispor,hard,4-4-2,HAMIDOU;OZER;TOSCALI;TURAN;GUNGOR;DURAK;SAIDOU;TOPUZ;BOYRAZ;AGHAHOWA;CANGELE,16;15;25;5;35;87;7;66;67;17;10
Trabzonspor vs. Eskisehirspor - Saturday December 20 - 2008,Eskisehirspor,hard,4-4-2,IVESA;SAGLAM;COSKUN;TURKMEN;ARSLAN;OZBAYRAKTAR;TORAMAN;KAYA;ERTUGRUL;YOULA;ANDERSON,1;81;75;33;51;10;23;20;55;11;7
Trabzonspor vs. Eskisehirspor - Saturday December 20 - 2008,Trabzonspor,easy,4-2-3-1,SYLVA;CALE;KORKMAZ;SONG;BALCI;CIMSIR;INAN;BULUT;COLMAN;YATTARA;UNAL,1;3;16;4;30;5;8;10;20;11;9
Antalyaspor vs. Ankaraspor - Sunday December 21 - 2008,Ankaraspor,hard,4-2-3-1,SENECKY;DEMIRKOL;BAHTIYAROGLU;YOLDAS;GUVEN;GUCER;TASDEMIR;KISA;WEEKS;HURMACI;TOSUN,1;37;5;4;44;50;20;19;27;10;7
Antalyaspor vs. Ankaraspor - Sunday December 21 - 2008,Antalyaspor,hard,4-4-2,CATKIC;CAN;ISIK;AYHAN;KAVUK;ZITOUNI;ARSLAN;OZTURK;OZKAN;DJIEHOUA;STRAKA,1;3;19;2;67;11;58;54;10;29;14
Denizlispor vs. Ankaragucu - Sunday December 21 - 2008,Ankaragucu,hard,4-4-2,KIRINTILI;DURUER;CHAABANI;LUIZ HENRIQUE;SUME;ERDOGAN;BARUT;EGE;EMRECIKSIN;YILMAZ;JABA,1;11;55;13;3;33;23;25;7;10;9
Denizlispor vs. Ankaragucu - Sunday December 21 - 2008,Denizlispor,hard,4-2-3-1,GONEN;CARLOS ALBERTO;BIRINCI;KRATOCHVIL;CELEP;ALADAG;DANIEL BRAGA;VURAL;OLGUN;ROBERTS;AKGUL,16;3;61;7;14;24;72;22;8;11;13
Galatasaray vs. Besiktas - Sunday December 21 - 2008,Besiktas,easy,4-4-2,RECBER;SERIC;ZAN;ZAPOTOCNY;TORAMAN;TELLO;CISSE;DELGADO;DAG;NOBRE;HOLOSKO,1;7;5;26;58;14;4;10;17;11;23
Galatasaray vs. Besiktas - Sunday December 21 - 2008,Galatasaray,easy,3-5-2,DE SANCTIS;MEIRA;CETIN;BALTA;TURAN;TOPAL;LINCOLN;AKMAN;OZBEK;NONDA;BAROS,26;5;76;22;66;14;10;18;8;20;15
Gaziantepspor vs. Bursaspor - Sunday December 21 - 2008,Bursaspor,hard,4-4-2,IVANKOV;KECELI;ERDOGAN;OZTURK;TUNCER;ROMASHCHENKO;SARP;HAS;ACAR;GULEC;YILDIRIM,27;23;4;38;3;22;15;6;20;24;9
Gaziantepspor vs. Bursaspor - Sunday December 21 - 2008,Gaziantepspor,hard,4-2-3-1,BEZGIN;IVAN;DEUMI;IRTEGUN;SEKMAN;BAYRAKTAR;ZURITA;KOYBASI;OZGUR;TABATA;BETO,22;37;12;4;6;17;8;3;19;10;25
Genclerbirligi vs. Sivasspor - Sunday December 21 - 2008,Genclerbirligi,hard,4-4-2,OZTURK;ASLANTAS;ADDO;TRAORE;BALAK;TROISI;SERAS;AYDOGDU;NAS;DJITE;KAHE,1;25;24;5;55;8;61;91;7;19;9
Genclerbirligi vs. Sivasspor - Sunday December 21 - 2008,Sivasspor,hard,4-4-2,PETKOVIC;YERLIKAYA;BAYRAK;FABIO BILICA;DERELI;BADUR;SYLLA;MOHAMED ALI;AYDIN;YILDIZ;TUM,1;58;27;3;61;26;8;20;7;9;54
Ankaraspor vs. Konyaspor - Friday January 23 - 2009,Ankaraspor,hard,4-2-3-1,SENECKY;DEMIRKOL;BATAK;BAHTIYAROGLU;GUVEN;GUCER;KOCAK;KISA;HURMACI;CAKIR;KONATE,1;37;13;5;44;50;66;19;10;11;82
Ankaraspor vs. Konyaspor - Friday January 23 - 2009,Konyaspor,hard,4-5-1,BAHADIR;KOCAK;COGUM;GUNDOSTU;GULDUREN;KILICASLAN;HASPOLATLI;DEMIR;TATAN;POLJAC;CIHAN,61;77;8;4;3;17;20;42;5;22;50
Ankaragucu vs. Antalyaspor - Saturday January 24 - 2009,Ankaragucu,hard,4-4-2,KIRINTILI;DURUER;BOUZID;LUIZ HENRIQUE;BAYER;ERDOGAN;UCUNCU;BARUT;AKAN;IGLESIAS;YILMAZ,1;11;15;13;30;33;61;23;21;27;10
Ankaragucu vs. Antalyaspor - Saturday January 24 - 2009,Antalyaspor,hard,4-4-2,CATKIC;CAN;ISIK;AYHAN;KAVUK;CEYLAN;ARSLAN;AGCAY;ZITOUNI;DJIEHOUA;TITA,1;3;19;2;67;81;58;15;11;29;86
Besiktas vs. Denizlispor - Saturday January 24 - 2009,Besiktas,easy,4-4-2,RECBER;UZULMEZ;SIVOK;ZAPOTOCNY;TORAMAN;TELLO;OZKAN;SIMSEK;DAG;NOBRE;HOLOSKO,1;19;6;26;58;14;21;29;17;11;23
