game,team,difficulty,formation,lineup,lineup_numbers,lineup_goals,lineup_assists,lineup_cards,lineup_yellow_cards,lineup_red_cards,lineup_substitutions,source_match_id
Fenerbahce vs. Buyuksehir Belediyespor - Sunday September 20 - 2009,Fenerbahce,easy,4-5-1,DEMIREL;WEDERSON;FABIO BILICA;LUGANO;GONUL;SANTOS;CRISTIAN;ALEX;TOPUZ;KAZIM-RICHARDS;GUIZA,1;6;58;2;77;27;16;10;66;8;9,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;1;0;0;0,0;0;1;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;1;0,963471
Kasimpasa vs. Galatasaray - Monday September 21 - 2009,Galatasaray,easy,4-3-3,FRANCO;ERKIN;ASIK;CETIN;SARIOGLU;SARP;ELANO;TOPAL;KEWELL;BAROS;TURAN,25;88;21;76;55;16;9;14;19;15;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;1;0;0;1;0,963477
Kasimpasa vs. Galatasaray - Monday September 21 - 2009,Kasimpasa,hard,4-5-1,OZGEN;KAPLAN;BASDAS;KARADAS;KELLER;ERDOGAN;ELMACI;AVCI;TORAMAN;GUNES;ANDRE MORITZ,68;5;22;99;80;33;42;25;34;30;10,0;0;0;0;0;0;0;0;0;0;1,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;1;0;0;1;0,0;1;0;0;0;1;1;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;1,963477
Genclerbirligi vs. Trabzonspor - Friday September 25 - 2009,Genclerbirligi,hard,4-5-1,KULBILGE;EKER;DEMIR;RADELJIC;SAM;PEKTEMEK;TOZO;HARBUZI;CAN;ESER;KAHE,1;5;88;28;67;11;12;8;40;21;9,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;1;0,963482
Genclerbirligi vs. Trabzonspor - Friday September 25 - 2009,Trabzonspor,easy,4-3-3,SYLVA;OZTORUN;KORKMAZ;KACAR;SONG;INAN;GULSELAM;COLMAN;GABRIC;UNAL;BULUT,1;15;16;23;4;8;6;20;33;9;10,0;0;0;0;0;0;0;1;1;0;0,0;0;0;0;0;0;0;0;0;1;1,0;1;0;0;0;0;0;0;0;0;1,0;1;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;0,963482
Antalyaspor vs. Fenerbahce - Saturday September 26 - 2009,Antalyaspor,hard,4-3-3,KESER;AK;BATAK;AYHAN;ZENGIN;ARSLAN;AGCAY;JEDINAK;ATES;CIHAN;ZITOUNI,18;5;77;2;17;58;15;21;10;50;11,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;1;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;1;0;0,963483
Antalyaspor vs. Fenerbahce - Saturday September 26 - 2009,Fenerbahce,easy,4-5-1,DEMIREL;WEDERSON;FABIO BILICA;LUGANO;GONUL;SANTOS;CRISTIAN;ALEX;TOPUZ;KAZIM-RICHARDS;GUIZA,1;6;58;2;77;27;16;10;66;8;9,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;1;0;0;1,0;0;1;0;1;0;0;0;0;1;0,0;0;1;0;1;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;1,963483
Bursaspor vs. Diyarbakirspor - Saturday September 26 - 2009,Bursaspor,hard,4-3-3,IVANKOV;TUNCER;ERDOGAN;ZAPOTOCNY;TANDOGAN;ACAR;CIMSIR;ERGIC;SEN;BAHADIR;YILDIRIM,27;32;4;26;21;20;5;25;10;22;9,1;0;0;0;0;0;0;1;1;0;0,0;0;0;0;2;0;0;0;0;1;0,0;0;0;0;0;1;0;1;0;0;0,0;0;0;0;0;1;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,963484
Bursaspor vs. Diyarbakirspor - Saturday September 26 - 2009,Diyarbakirspor,hard,4-5-1,ARAGON;ABBAS;BOZKURT;YAVUZ;DOGANTEZ;MENDOZA;ABDELAZIZ;ATAS;GUNGOR;CETIN;JOB,1;3;14;32;4;18;12;21;55;6;19,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;1;0;0;1;0,0;0;0;0;0;0;1;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;1;1,963484
Buyuksehir Belediyespor vs. Sivasspor - Saturday September 26 - 2009,Buyuksehir Belediyespor,hard,4-3-3,BAHADIR;EKSIOGLU;DEPE;MARCUS VINICIUS;KUS;BURUK;SYLLA;KORKMAZ;AKIN;TUM;ALIN,61;17;3;5;28;7;27;8;11;18;12,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;1;1;1;0;1;0;0;0,0;0;0;1;1;1;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;1;0,963480
Buyuksehir Belediyespor vs. Sivasspor - Saturday September 26 - 2009,Sivasspor,hard,4-2-3-1,VARDAR;YERLIKAYA;BAYRAK;BEKMEZCI;SOZGELMEZ;DAGASAN;BADUR;KILIC;MBANANGOYE;AYDIN;SAHIN,35;58;4;20;5;8;26;11;6;7;21,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;0,0;0;0;0;0;1;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;1;0;1,963480
Gaziantepspor vs. Ankaragucu - Saturday September 26 - 2009,Ankaragucu,hard,4-5-1,KIRINTILI;BROGGI;BAHTIYAROGLU;RISP;COLGECEN;DURUER;GUCER;BARUT;OZGUR;ERIS;AKAN,1;19;6;33;4;11;50;23;5;14;10,0;0;0;0;0;0;0;0;0;0;2,0;0;0;0;0;0;0;0;0;3;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,963479
Gaziantepspor vs. Ankaragucu - Saturday September 26 - 2009,Gaziantepspor,hard,4-4-2,BEZGIN;IVAN;DEUMI;JULIO CESAR;SEKMAN;OZGUR;BAYRAKTAR;CEYLAN;ADIN;CESAR;BETO,22;37;12;55;6;19;17;5;29;99;25,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;0;0,0;0;0;0;0;0;1;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;1;0;0;0;0,963479
Denizlispor vs. Manisaspor - Sunday September 27 - 2009,Denizlispor,hard,4-4-2,ONGUN;BIRINCI;AKYILDIZ;CHRYSOSTOME;TATAN;VURAL;ALADAG;DANIEL BRAGA;CALIK;ROBERTS;HACIOGLU,41;61;5;25;3;22;23;17;12;11;7,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;1;1;0;0;0;0;0,963487
Denizlispor vs. Manisaspor - Sunday September 27 - 2009,Manisaspor,hard,4-3-3,USAK;AYDIN;DIXON;OZSARAC;COKMUS;NAS;INCEDEMIR;CALISKAN;SIMPSON;YILDIZ;PROMISE,37;34;55;3;85;7;4;5;9;99;20,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;1;1;0,963487
Galatasaray vs. Eskisehirspor - Sunday September 27 - 2009,Eskisehirspor,hard,4-4-2,IVESA;ONUR;EL SAKA;VUCKO;ARSLAN;YOULA;ERTUGRUL;KAYA;YILMAZ;YILMAZ;KARAN,1;3;5;27;51;11;55;20;17;10;99,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;1,963486
Galatasaray vs. Eskisehirspor - Sunday September 27 - 2009,Galatasaray,easy,4-3-3,FRANCO;BALTA;CETIN;UCAR;SARIOGLU;TOPAL;TURAN;SARP;KEWELL;NONDA;KEITA,25;22;76;3;55;14;10;16;19;20;11,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;1;1;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;0,963486
Kayserispor vs. Kasimpasa - Sunday September 27 - 2009,Kasimpasa,hard,4-5-1,OZGEN;KAPLAN;BASDAS;AVCI;KELLER;ERDOGAN;TORAMAN;ANDRE MORITZ;ELMACI;GUNES;KARADAS,68;5;22;25;80;33;34;10;42;30;99,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;1;0;0;1;0,0;0;1;0;0;0;1;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;1;0;0,963485
Kayserispor vs. Kasimpasa - Sunday September 27 - 2009,Kayserispor,hard,4-4-2,HAMIDOU;TOLEDO;TOSCALI;TURAN;BAYRAM;OLEMBE;OZCAL;OZER;BOYRAZ;MAKUKULA;CANGELE,16;12;25;5;2;20;90;15;67;19;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;1;0;0;0;0,0;0;0;0;1;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;1;0;0;0;0,963485
Trabzonspor vs. Gaziantepspor - Friday October 2 - 2009,Gaziantepspor,hard,4-1-4-1,BEZGIN;IVAN;JULIO CESAR;SEYHAN;GUVENC;BAYRAKTAR;JORGINHO;CEYLAN;ZURITA;ADIN;CESAR,22;37;55;28;77;17;11;5;8;29;99,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;1,963493
Trabzonspor vs. Gaziantepspor - Friday October 2 - 2009,Trabzonspor,easy,4-3-3,SYLVA;CALE;KORKMAZ;KACAR;CORA;COLMAN;BALCI;INAN;GABRIC;UNAL;BULUT,1;3;16;23;18;20;30;8;33;9;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;1;0;0,0;0;0;0;0;0;1;1;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;1,963493
Besiktas vs. Denizlispor - Saturday October 3 - 2009,Besiktas,easy,4-5-1,RECBER;UZULMEZ;FERRARI;SIVOK;DAG;OZKAN;ERNST;SIMSEK;FINK;TABATA;NOBRE,1;19;27;6;17;21;28;29;5;15;11,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;1;0;0;0;1;0;1,0;0;0;0;1;0;0;0;1;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;0;1,963488
Besiktas vs. Denizlispor - Saturday October 3 - 2009,Denizlispor,hard,4-5-1,GONEN;BIRINCI;AKYILDIZ;CHRYSOSTOME;CEBE;CELEP;TATAN;ALADAG;DANIEL BRAGA;HACIOGLU;ROBERTS,1;61;5;25;60;10;3;23;17;7;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;1;1;0;0;0,0;0;0;0;1;0;1;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;1;0;0;0;0,963488
Diyarbakirspor vs. Buyuksehir Belediyespor - Saturday October 3 - 2009,Buyuksehir Belediyespor,hard,4-3-1-2,BAHADIR;EKSIOGLU;DEPE;MARCUS VINICIUS;KUS;GULPINAR;SYLLA;INANC;KORKMAZ;TUM;ALIN,61;17;3;5;28;4;27;6;8;18;12,0;0;1;0;0;2;0;0;0;0;0,0;0;1;1;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,963492
Diyarbakirspor vs. Buyuksehir Belediyespor - Saturday October 3 - 2009,Diyarbakirspor,hard,4-5-1,ARAGON;KOCAK;YAVUZ;MEGAHED;DOGANTEZ;MENDOZA;ABDELAZIZ;ATAS;GUNGOR;KARADUMAN;JOB,1;77;32;2;4;18;12;21;55;23;19,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;1;1;0,963492
Manisaspor vs. Bursaspor - Saturday October 3 - 2009,Bursaspor,hard,4-3-3,IVANKOV;TUNCER;ERDOGAN;ZAPOTOCNY;TANDOGAN;ERGIC;CIMSIR;ACAR;SEN;SHIN;BAHADIR,27;32;4;26;21;25;5;20;10;18;22,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,963496
Manisaspor vs. Bursaspor - Saturday October 3 - 2009,Manisaspor,hard,4-5-1,USAK;AYDIN;DIXON;OZSARAC;COKMUS;OKYAY;INCEDEMIR;CALISKAN;NAS;SIMPSON;PROMISE,37;34;55;3;85;27;4;5;7;9;20,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;1,963496
Ankaragucu vs. Galatasaray - Sunday October 4 - 2009,Ankaragucu,hard,4-5-1,KIRINTILI;BROGGI;BAHTIYAROGLU;SUME;RISP;DURUER;GUCER;OZGUR;BARUT;ERIS;AKAN,1;19;6;3;33;11;50;5;23;14;10,0;0;0;0;0;1;1;0;0;0;0,0;0;0;0;0;0;0;1;0;1;0,0;0;1;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,963491
Ankaragucu vs. Galatasaray - Sunday October 4 - 2009,Galatasaray,easy,4-3-3,FRANCO;ERKIN;BALTA;CETIN;UCAR;AKMAN;ELANO;SARP;TURAN;BAROS;YILMAZ,25;88;22;76;3;18;9;16;10;15;7,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;1,963491
Eskisehirspor vs. Kayserispor - Sunday October 4 - 2009,Eskisehirspor,hard,4-4-2,IVESA;ONUR;EL SAKA;VUCKO;ARSLAN;YOULA;ERTUGRUL;KAYA;YILMAZ;YILMAZ;KARAN,1;3;5;27;51;11;55;20;17;10;99,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;1;0;1;0;0,0;0;1;0;0;0;1;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;1,963494
Eskisehirspor vs. Kayserispor - Sunday October 4 - 2009,Kayserispor,hard,4-3-3,HAMIDOU;TOLEDO;KESIMAL;TOSCALI;TURAN;OZCAL;YUCE;OZER;BOYRAZ;MAKUKULA;CANGELE,16;12;53;25;5;90;6;15;67;19;10,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;1;0;1;0;1;1,0;0;0;0;0;1;0;1;0;1;1,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;1;0;1,963494
Fenerbahce vs. Genclerbirligi - Sunday October 4 - 2009,Fenerbahce,easy,4-5-1,DEMIREL;WEDERSON;FABIO BILICA;LUGANO;GONUL;SANTOS;CRISTIAN;ALEX;BELOZOGLU;TOPUZ;GUIZA,1;6;58;2;77;27;16;10;5;66;9,0;0;0;1;0;0;0;2;0;0;0,0;1;0;0;0;1;0;0;0;0;1,0;0;0;1;1;0;1;1;0;0;0,0;0;0;1;1;0;1;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;1;1,963489
Fenerbahce vs. Genclerbirligi - Sunday October 4 - 2009,Genclerbirligi,hard,4-5-1,KULBILGE;EKER;DEMIR;RADELJIC;SAM;CUBUKCU;TOZO;HARBUZI;CAN;PEKTEMEK;KAHE,1;5;88;28;67;61;12;8;40;11;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;1;0;0;0;0,0;1;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;1;1;0,963489
Sivasspor vs. Antalyaspor - Sunday October 4 - 2009,Antalyaspor,hard,4-3-3,CATKIC;AK;BATAK;AYHAN;AGCAY;JEDINAK;OZMERT;ARSLAN;ATES;CIHAN;ZITOUNI,1;5;77;2;15;21;8;58;10;50;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;1,0;0;0;0;0;0;1;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;1;1;0;0;0,963490
Sivasspor vs. Antalyaspor - Sunday October 4 - 2009,Sivasspor,hard,4-2-3-1,PETKOVIC;YERLIKAYA;BAYRAK;SOZGELMEZ;KAVUK;DAGASAN;BADUR;KAMANAN;MBANANGOYE;KILIC;SAHIN,1;58;4;5;67;8;26;14;6;11;21,0;0;0;0;0;0;0;2;0;0;0,0;0;0;0;0;0;1;0;0;0;1,1;0;1;1;0;0;0;0;0;0;1,1;0;1;1;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;1;1;0,963490
Besiktas vs. Kasimpasa - Saturday October 17 - 2009,Besiktas,easy,4-5-1,RECBER;KOYBASI;FERRARI;SIVOK;DAG;KAHVECI;ERNST;SIMSEK;TORAMAN;TABATA;BOBO,1;3;27;6;17;8;28;29;20;15;13,0;0;0;0;0;1;0;0;0;0;1,0;0;0;0;0;0;0;0;0;2;0,0;0;1;1;0;1;2;0;1;0;0,0;0;0;1;0;1;1;0;1;0;0,0;0;1;0;0;0;1;0;0;0;0,0;0;0;0;0;1;0;1;0;1;0,963497
Besiktas vs. Kasimpasa - Saturday October 17 - 2009,Kasimpasa,hard,4-5-1,OZGEN;KAPLAN;BASDAS;ACIL;OCAL;ERDOGAN;KELLER;ELMACI;TORAMAN;ANDRE MORITZ;KARADAS,68;5;22;28;2;33;80;42;34;10;99,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;1;0;0;0;0;1;0,0;0;1;0;1;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;0;1,963497
Denizlispor vs. Bursaspor - Saturday October 17 - 2009,Bursaspor,hard,4-2-3-1,OZKAN;KECELI;ERDOGAN;ZAPOTOCNY;TANDOGAN;CIMSIR;ERGIC;SEN;BATALLA;ACAR;BAHADIR,1;23;4;26;21;5;25;10;17;20;22,0;0;0;1;0;0;0;0;1;0;1,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;0;1;0,0;0;0;0;0;0;0;1;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;1;0,963501
Denizlispor vs. Bursaspor - Saturday October 17 - 2009,Denizlispor,hard,4-5-1,ONGUN;BIRINCI;AKYILDIZ;CHRYSOSTOME;COGUM;VURAL;DANIEL BRAGA;ALADAG;BERBEROVIC;ROBERTS;ANGELOV,41;61;5;25;21;22;17;23;33;11;71,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;1;0;0;0;0;0,0;0;0;1;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;1;0;0,963501
Antalyaspor vs. Diyarbakirspor - Sunday October 18 - 2009,Antalyaspor,hard,4-3-3,CATKIC;CAN;AK;AYHAN;AGCAY;JEDINAK;OZMERT;ARSLAN;ATES;DJIEHOUA;CIHAN,1;3;5;2;15;21;8;58;10;29;50,0;0;0;0;0;1;1;0;1;0;0,0;0;0;0;0;0;0;1;1;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;0;0;0;1;1;1,963502
Antalyaspor vs. Diyarbakirspor - Sunday October 18 - 2009,Diyarbakirspor,hard,4-4-2,TUNCAY;ABBAS;DOGANTEZ;BOZKURT;GUNGOR;KOCAK;ATAS;ABDELAZIZ;CETIN;JOB;MENDOZA,48;3;4;14;55;77;21;12;6;19;18,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;0;1;0;1;0;0;1;1;0;0,0;0;1;0;1;0;0;0;1;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;1;0;1;0;0;0;0;0;1,963502
Buyuksehir Belediyespor vs. Manisaspor - Sunday October 18 - 2009,Buyuksehir Belediyespor,hard,4-5-1,BAHADIR;EKSIOGLU;DEPE;MARCUS VINICIUS;KUS;AKIN;GULPINAR;KORKMAZ;SYLLA;INANC;TUM,61;17;3;5;28;11;4;8;27;6;18,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;1;0;1;0;1;0,963503
Buyuksehir Belediyespor vs. Manisaspor - Sunday October 18 - 2009,Manisaspor,hard,4-5-1,USAK;AYDIN;DIXON;OZSARAC;VAROL;OZTURK;INCEDEMIR;CALISKAN;NAS;SIMPSON;PROMISE,37;34;55;3;13;10;4;5;7;9;20,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;1;0,963503
Galatasaray vs. Trabzonspor - Sunday October 18 - 2009,Galatasaray,easy,4-2-3-1,FRANCO;BALTA;CETIN;ZAN;SARIOGLU;SARP;AKMAN;KEWELL;TURAN;KEITA;BAROS,25;22;76;5;55;16;18;19;10;11;15,0;0;1;0;0;0;0;1;1;0;1,0;0;0;0;1;0;0;0;0;1;1,0;0;0;0;0;0;0;0;1;1;1,0;0;0;0;0;0;0;0;1;1;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;0,963498
Galatasaray vs. Trabzonspor - Sunday October 18 - 2009,Trabzonspor,easy,4-2-3-1,SYLVA;CALE;KORKMAZ;KACAR;CORA;GULSELAM;COLMAN;GABRIC;BAYTAR;BALCI;BULUT,1;3;16;23;18;6;20;33;5;30;10,0;0;0;0;1;0;2;0;0;0;0,0;0;0;0;0;1;0;0;1;0;0,0;1;0;1;1;0;0;0;1;0;0,0;1;0;1;1;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,963498
Gaziantepspor vs. Fenerbahce - Sunday October 18 - 2009,Fenerbahce,easy,4-5-1,DEMIREL;ROBERTO CARLOS;FABIO BILICA;TURACI;GONUL;WEDERSON;CRISTIAN;BELOZOGLU;TOPUZ;KAZIM-RICHARDS;SENTURK,1;3;58;19;77;6;16;5;66;8;23,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;1;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;1;0;0,963499
Gaziantepspor vs. Fenerbahce - Sunday October 18 - 2009,Gaziantepspor,hard,4-1-4-1,BEZGIN;IVAN;JULIO CESAR;SEYHAN;SEKMAN;BAYRAKTAR;JORGINHO;CEYLAN;ZURITA;ADIN;CESAR,22;37;55;28;6;17;11;5;8;29;99,0;0;0;0;0;0;0;0;0;0;2,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;1,0;0;1;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;1;0;0;0;0,963499
Genclerbirligi vs. Sivasspor - Sunday October 18 - 2009,Genclerbirligi,hard,4-3-3,KULBILGE;KALKAN;DEMIR;RADELJIC;SAM;SERAS;HARBUZI;CAN;TAMBWE;KAHE;MERIC,1;69;88;28;67;6;8;40;16;9;17,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;1;1,1;0;0;0;0;1;1;0;0;0;0,1;0;0;0;0;1;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;1,963500
Genclerbirligi vs. Sivasspor - Sunday October 18 - 2009,Sivasspor,hard,4-2-3-1,PETKOVIC;YERLIKAYA;CAKMAK;SOZGELMEZ;KAVUK;DAGASAN;BADUR;KILIC;YILMAZ;AYDIN;SAHIN,1;58;23;5;67;8;26;11;18;7;21,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;1;0;0;0;0,0;1;0;0;0;1;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;0;1,963500
Kayserispor vs. Ankaragucu - Sunday October 18 - 2009,Ankaragucu,hard,4-5-1,KIRINTILI;BROGGI;SUME;RISP;COLGECEN;DURUER;GUCER;OZGUR;BARUT;ERIS;AKAN,1;19;3;33;4;11;50;5;23;14;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,963505
